"","V1","V2","V3","V4"
"202","OG0008790","phosphatase 5 / phosphatase 5","-1.52502131425017","-9.19037165737342"
"203","OG0008799","Cys/Met metabolism PLP-dependent enzyme / Cys/Met metabolism PLP-dependent enzyme","-12.8490263439992","-8.49401822833435"
"204","OG0008870","muscle alpha-actinin binding / muscle alpha-actinin binding","-1.21740606235957","1.24942617171501"
"205","OG0008952","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway / regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","14.6434598360616","1.62417071652605"
"206","OG0008964","ER-associated misfolded protein catabolic process / ER-associated misfolded protein catabolic process","-2.43088166975732","-2.17213368495679"
"207","OG0008980","medium-chain-acyl-CoA dehydrogenase activity / acyl-CoA dehydrogenase family member 9","-3.7783513959939","-3.24062077866017"
"208","OG0009207","protein processing involved in protein targeting to mitochondrion / protein processing involved in protein targeting to mitochondrion","-1.11553956261225","-3.44770765719525"
"209","OG0009228","ATPase activity / ATPase activity","-1.57959728720873","-1.09462135417802"
"210","OG0009244","Thioredoxin domain-containing protein 17 / protein-disulfide reductase activity","2.05244627060788","4.29870159302594"
"211","OG0009275","Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC) / Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC)","-6.85063857620817","-2.91493101000844"
"212","OG0009282","Carboxypeptidase / Carboxypeptidase","1.14826675893586","-2.6268767301248"
"213","OG0009286","S-adenosylhomocysteine catabolic process / S-adenosylhomocysteine catabolic process","-2.24932539879899","-5.70999375876049"
"214","OG0009332","RmlD substrate binding domain / RmlD substrate binding domain","-2.88156928288217","-4.03891539773394"
"215","OG0009419","acylglycerol kinase activity / acylglycerol kinase activity","-1.39238377058308","-1.17564376142397"
"216","OG0009420","collagen / Fibrillar collagens C-terminal domain","1.0316145118929","-1.44865649031222"
"217","OG0009455","Serine peptidase inhibitor, Kunitz type, 2 / collateral sprouting in absence of injury","3.61641895261214","-1.14444465493813"
"218","OG0009478","protein-glutamine gamma-glutamyltransferase activity / protein-glutamine gamma-glutamyltransferase activity","1.60877107441785","1.03862460642341"
"219","OG0009515","regulation of cellular macromolecule biosynthetic process / regulation of cellular macromolecule biosynthetic process","-1.67026239756554","-2.04967282211394"
"220","OG0009519","Belongs to the universal ribosomal protein uL13 family / Belongs to the universal ribosomal protein uL13 family","-2.7846240402554","-4.03035465592148"
"221","OG0009551","2Fe-2S iron-sulfur cluster binding domain / 2 iron, 2 sulfur cluster binding","-6.56093679516136","1.39637049463048"
"222","OG0009555","translational elongation / translational elongation","-3.31255953063169","-2.12379180730913"
"223","OG0009644","isocitrate dehydrogenase (NADP+) activity / isocitrate dehydrogenase (NADP+) activity","-1.6845422636919","-1.96663317831169"
"224","OG0009652","saccharopine dehydrogenase (NAD+, L-lysine-forming) activity / saccharopine dehydrogenase (NAD+, L-lysine-forming) activity","9.03431896359323","3.5797470245278"
"225","OG0009661","ITP binding / ITP binding","-3.7943129196379","-2.29774052729844"
"226","OG0009662","Far upstream element-binding protein / Far upstream element-binding protein","-1.13309294283493","-3.41980051094451"
"227","OG0009683","DIRAS family, GTP-binding Ras-like / DIRAS family, GTP-binding Ras-like","1.28546113992077","-3.38646891865542"
"228","OG0009685","cysteine-type endopeptidase activity / cysteine-type endopeptidase activity","-1.10386327641049","-5.22398995544874"
"229","OG0009703","unfolded protein binding / unfolded protein binding","-1.06612419194272","-4.95110378411728"
"230","OG0009704","Dermatopontin / Dermatopontin","1.33501873514408","-1.23935918421191"
"231","OG0009741","negative regulation of ERK1 and ERK2 cascade / negative regulation of ERK1 and ERK2 cascade","-3.89279335643617","-3.97044578787902"
"232","OG0009765","TAF6-like RNA polymerase II, p300 CBP-associated / TAF6-like RNA polymerase II, p300 CBP-associated","-2.34744611314356","3.97523283133129"
"233","OG0009791","ABRA C-terminal like / ABRA C-terminal like","-2.31662961636602","-3.09296494722368"
"234","OG0009837","Phosphatidylethanolamine-binding protein / Phosphatidylethanolamine-binding protein","2.27432986881024","5.79329062880762"
"235","OG0009897","ER membrane protein complex subunit / ER membrane protein complex subunit","-1.88510148252748","-1.28521355070996"
"236","OG0009962","pectin acetylesterase activity / pectin acetylesterase activity","1.92514638568905","-1.63518818937014"
"237","OG0010005","CAAX-box protein maturation / CAAX-box protein maturation","-1.72628414188941","-1.81869374557079"
"238","OG0010035","Core-binding factor / Core-binding factor","1.30510686553312","1.08412227605039"
"239","OG0010042","cysteine desulfurase activity / cysteine desulfurase activity","-6.23039242617477","-4.07097315062191"
"240","OG0010049","sodium-dependent L-ascorbate transmembrane transporter activity / sodium-dependent L-ascorbate transmembrane transporter activity","-1.11255086109912","1.07188269054738"
"241","OG0010063","signal recognition particle binding / signal recognition particle binding","-1.57015351956696","-1.45709217759741"
"242","OG0010098","tryptophan 5-monooxygenase activity / tryptophan 5-monooxygenase activity","2.0900383470068","3.98470405218032"
"243","OG0010126","tektin 2 (testicular) / tektin 2 (testicular)","-1.46867284068451","-2.44210481204721"
"244","OG0010154","Electron transfer flavoprotein subunit / Electron transfer flavoprotein subunit","1.7936016258823","-1.36196758947837"
"245","OG0010191","proteasome assembly / proteasome assembly","-3.24439222696875","-1.10827890328598"
"246","OG0010216","scavenger receptor activity / scavenger receptor activity","-4.51985432196648","-1.96960779989499"
"247","OG0010275","cytoplasmic translational termination / cytoplasmic translational termination","-1.57696431202058","-3.93522102765249"
"248","OG0010357","cellular zinc ion homeostasis / cellular zinc ion homeostasis","-4.71150735326829","-7.34162594214709"
"249","OG0010456","Belongs to the peptidase M10A family / Belongs to the peptidase M10A family","1.19338799417087","-1.61563381742903"
"250","OG0010477","oxidoreductase activity, oxidizing metal ions with flavin as acceptor / oxidoreductase activity, oxidizing metal ions with flavin as acceptor","-12.4519830101647","-5.80175584016902"
"251","OG0010491","structural constituent of ribosome / structural constituent of ribosome","-1.51018913713695","-4.16269520903822"
"252","OG0010499","nucleotide binding. It is involved in the biological process described with RNA processing / nucleotide binding. It is involved in the biological process described with RNA processing","1.66867656113045","2.24971988000471"
"253","OG0010571","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like / NA","1.27206409243668","1.00803329364921"
"254","OG0010598","PRELI domain-containing protein 2 / PRELI domain-containing protein 2","2.76596378254567","3.77208528052122"
"255","OG0010599","translation initiation factor activity / translation initiation factor activity","-1.25251367659479","-3.40640585683343"
"256","OG0010612","homeobox / DNA binding","1.41716349478918","1.82286414122657"
"257","OG0010614","collagen / NA","1.05184750325406","5.84601804928461"
"258","OG0010646","bleomycin hydrolase / bleomycin hydrolase","-2.80823814615082","-5.05351817572253"
"259","OG0010649","WW and C2 domain containing / regulation of hippo signaling","4.95118325794262","1.11159510752217"
"260","OG0010658","mannose-ethanolamine phosphotransferase activity / mannose-ethanolamine phosphotransferase activity","-1.75716245599488","-1.0732250296089"
"261","OG0010671","Elongation factor / Elongation factor","-7.23055254363051","-7.77172265990979"
"262","OG0010681","RNA pseudouridylate synthase / RNA pseudouridylate synthase","-1.09983650654242","-1.30869957306592"
"263","OG0010700","endoplasmic reticulum stress-induced pre-emptive quality control / NA","-1.34099504689345","-7.19915625344433"
"264","OG0010724","positive regulation of Golgi to plasma membrane protein transport / positive regulation of Golgi to plasma membrane protein transport","-1.65229347076672","-6.53914845983312"
"265","OG0010748","maintenance of mitotic sister chromatid cohesion / maintenance of mitotic sister chromatid cohesion","-4.92270141664795","1.36353233067561"
"266","OG0010750","structural constituent of ribosome / structural constituent of ribosome","-2.36457533202204","-2.22095286706181"
"267","OG0010783","threonine-type endopeptidase activity / threonine-type endopeptidase activity","-1.2715227540577","-6.96177372680091"
"268","OG0010803","PX domain / PX domain","-1.12574765726174","1.16063679741827"
"269","OG0010812","phosphoethanolamine N-methyltransferase / Phosphoethanolamine methyltransferase","-4.28189624753702","-1.33323441975113"
"270","OG0010839","suppressor of G2 allele of SKP1 / suppressor of G2 allele of SKP1","1.37128749520906","1.25069709773135"
"271","OG0010857","protein disulfide oxidoreductase activity / Glutaredoxin","-1.23290947940064","-4.95313879556977"
"272","OG0010869","protein N-linked glycosylation via asparagine / protein N-linked glycosylation via asparagine","-1.31149469005981","-6.30020441938526"
"273","OG0010877","Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family / Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family","-1.05804258065515","-2.79626950933355"
"274","OG0010885","Sugar transporter / Sugar transporter","-1.81957654703584","-1.1808031291563"
"275","OG0010896","sphingolipid transporter activity / sphingolipid transporter activity","1.24024660934359","-1.01327995141027"
"276","OG0010946","GNS1/SUR4 family / GNS1/SUR4 family","-6.86232407636144","-1.45298022045581"
"277","OG0011004","axonemal dynein complex assembly / axonemal dynein complex assembly","-1.07234299421846","2.17213368495679"
"278","OG0011022","cell-cell junction organization / cell-cell junction organization","-2.05895918599867","-1.14013229281212"
"279","OG0011056","cytoskeletal anchoring at nuclear membrane / NA","-4.99280761052694","2.76857124617117"
"280","OG0011104","adenylate cyclase-activating G-protein coupled receptor signaling pathway / adenylate cyclase-activating G-protein coupled receptor signaling pathway","1.64916567347112","1.59929185029035"
"281","OG0011168","Cytochrome c1 / Cytochrome c1, heme protein","-3.59012309221241","-1.71623295272328"
"282","OG0011192","- / NA","1.69031475262911","-2.56607323365549"
"283","OG0011195","Belongs to the AAA ATPase family / Belongs to the AAA ATPase family","-1.20374946293316","-2.08792388321436"
"284","OG0011214","Belongs to the short-chain dehydrogenases reductases (SDR) family / Belongs to the short-chain dehydrogenases reductases (SDR) family","-6.44865524588843","-13.5375683513573"
"285","OG0011276","ribosomal protein / ribosomal protein","-1.00514436303467","-2.62854612354066"
"286","OG0011280","Asparaginyl-tRNA synthetase / Asparaginyl-tRNA synthetase","-3.62427949486216","-3.40248132287592"
"287","OG0011293","cellular copper ion homeostasis / cellular copper ion homeostasis","-8.90597300744961","-4.29989806936612"
"288","OG0011322","GDP-mannose 4,6-dehydratase activity / GDP-mannose","-1.94623327144479","-6.06444998861986"
"289","OG0011338","SOR/SNZ family / SOR/SNZ family","-1.92426991033073","-1.46756497668481"
"290","OG0011361","translation initiation factor activity / translation initiation factor activity","-1.77824886348855","-2.59164915943296"
"291","OG0011382","helix loop helix domain / helix loop helix domain","2.37323653559678","1.14297747144049"
"292","OG0011388","Lys63-specific deubiquitinase activity / Lys63-specific deubiquitinase activity","-2.46134715141248","-5.76664755612213"
"293","OG0011420","rRNA binding / rRNA binding","-1.57578999104661","-1.15005581663426"
"294","OG0011448","metalloendopeptidase activity / metalloendopeptidase activity","-1.91135536045106","-1.56012784290436"
"295","OG0011451","acid phosphatase activity / acid phosphatase activity","2.00930344468361","-1.72488840814938"
"296","OG0011455","Belongs to the peptidase M10A family / Belongs to the peptidase M10A family","-1.12602288857994","-2.33556552310013"
"297","OG0011480","Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a ATP6 static relative to the rotary elements / Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a ATP6 static relative to the rotary elements","2.05873982488852","-1.51015858461411"
"298","OG0011499","Heat shock 70 kDa protein 14 / Heat shock 70 kDa protein 14","-1.03763726839315","-1.13568624712958"
"299","OG0011617","acetate-CoA ligase activity / acetate-CoA ligase activity","-1.06547646827423","-3.8755414210802"
"300","OG0011630","translocation of peptides or proteins into host cell cytoplasm / translocation of peptides or proteins into host cell cytoplasm","-1.99742786720232","2.0889318515848"
"301","OG0011644","medium-chain fatty acid-CoA ligase activity / medium-chain fatty acid-CoA ligase activity","-2.95401988867689","-1.19589736873598"
"302","OG0011695","translation initiation factor activity / translation initiation factor activity","-1.99699569032135","-3.96561745091"
"303","OG0011704","osmolarity-sensing cation channel activity / osmolarity-sensing cation channel activity","1.09787404963537","1.5060710217721"
"304","OG0011801","regulation of protein catabolic process / regulation of protein catabolic process","-1.56254074204464","-2.43934357252739"
"305","OG0011807","phosphomannomutase activity / phosphomannomutase activity","-1.74202311184048","-2.08547273516055"
"306","OG0011899","structural constituent of ribosome / structural constituent of ribosome","-1.12942956954466","-1.75583855338544"
"307","OG0011919","Scaffold protein for the de novo synthesis of iron- sulfur (Fe-S) clusters within mitochondria, which is required for maturation of both mitochondrial and cytoplasmic 2Fe-2S and 4Fe-4S proteins / iron-sulfur transferase activity","-7.65725056109222","-3.31033443885908"
"308","OG0012106","acetyl-CoA / acetyl-CoA","-1.94983963215935","1.03511411297834"
"309","OG0012173","B-cell receptor-associated protein 31 / B-cell receptor-associated protein 31","-1.59472526729542","-1.67407006201049"
"310","OG0012179","dihydrofolate reductase activity / dihydrofolate reductase activity","16.6503112903868","2.76857124617117"
"311","OG0012284","protein polyubiquitination / protein polyubiquitination","1.15453306315942","1.38079713515077"
"312","OG0012304","10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity / 10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity","-3.66565487921392","1.22284820554902"
"313","OG0012318","Papain family cysteine protease / Papain family cysteine protease","-1.04603995485555","-2.82797819892975"
"314","OG0012364","solute carrier family 35, member D3 / solute carrier family 35, member D3","-2.39542366472501","-1.20538331962726"
"315","OG0012372","belongs to the actin family / ATP binding","2.52306032882599","1.22986691350818"
"316","OG0012378","negative regulation of DNA damage checkpoint / negative regulation of DNA damage checkpoint","-4.71884538683919","-5.64026488643692"
"317","OG0012409","mRNA processing / NA","-1.02157521933392","1.07907619559785"
"318","OG0012426","MDM2/MDM4 family protein binding / MDM2/MDM4 family protein binding","-4.0748071651171","-2.1369478234206"
"319","OG0012470","positive regulation of skeletal muscle acetylcholine-gated channel clustering / positive regulation of skeletal muscle acetylcholine-gated channel clustering","2.59678009226543","4.95482567418529"
"320","OG0012503","elongation of very long chain fatty acids protein / elongation of very long chain fatty acids protein","-1.70791291229278","-5.12788189396535"
"321","OG0012511","Eukaryotic translation initiation factor 4A, isoform / Eukaryotic initiation factor 4A-II isoform X1","-2.11600447679722","-5.48111050981286"
"322","OG0012544","thyroid hormone transmembrane transporter activity / thyroid hormone transmembrane transporter activity","-2.95483785313028","-2.32203579458186"
"323","OG0012570","structural constituent of ribosome / structural constituent of ribosome","-1.07890739594202","-1.03937576461292"
"324","OG0012573","Ubiquitin carboxyl-terminal hydrolase / Ubiquitin carboxyl-terminal hydrolase","-2.54187229032978","-3.45801408798215"
"325","OG0012576","plasma membrane repair / plasma membrane repair","-1.74387198749264","4.20737211404515"
"326","OG0012616","steroid binding / steroid binding","-3.69436078961761","-1.74791039000733"
"327","OG0012627","Cytidylyltransferase-like / Cytidylyltransferase-like","-5.5863580575192","-1.58595462301354"
"328","OG0012628","Glutathione S-transferase, N-terminal domain / Glutathione S-transferase, N-terminal domain","-6.62246299371662","-6.96261743253236"
"329","OG0012782","negative regulation of SNARE complex assembly / negative regulation of SNARE complex assembly","-6.04351437717593","-2.80095949164548"
"330","OG0012801","calcium-dependent cysteine-type endopeptidase activity / calcium-dependent cysteine-type endopeptidase activity","2.75659126963479","4.72818081951513"
"331","OG0012830","Chondroitin / Chondroitin","-2.50845982989452","-1.104438029743"
"332","OG0012846","5'-3' exoribonuclease activity / 5'-3' exoribonuclease activity","-13.7293295118422","-3.07791563978465"
"333","OG0012851","propionyl-CoA carboxylase activity / propionyl-CoA carboxylase activity","1.54987580758227","2.74904087053875"
"334","OG0012856","procollagen-lysine 5-dioxygenase activity / procollagen-lysine 5-dioxygenase activity","1.05565978474237","5.93324158679301"
"335","OG0012871","Avidin family / Avidin family","-1.14069907302748","-1.20344295760687"
"336","OG0012898","Phosphoethanolamine / Phosphoethanolamine","-2.54166814961938","-4.83218734723611"
"337","OG0012937","snRNA import into nucleus / snRNA import into nucleus","-3.4511272176611","-5.76664755612213"
"338","OG0012957","Major facilitator superfamily domain-containing protein 6-like / Major facilitator superfamily domain-containing protein 6-like","-1.80701357787701","-1.05834311086781"
"339","OG0013046","Microtubule binding / Kinesin motor, catalytic domain. ATPase.","-1.06095376235043","-1.48904279536902"
"340","OG0013054","glucokinase activity / glucokinase activity","-9.63718331781362","-2.17087522083608"
"341","OG0013102","heterogeneous nuclear ribonucleoprotein / heterogeneous nuclear ribonucleoprotein","-2.96597152298785","-2.7710478492035"
"342","OG0013147","AFG3-like protein / AFG3-like protein","-5.25601419975385","-10.8947439628239"
"343","OG0013221","L-lactate / L-lactate","-3.13225009053168","-1.14013229281212"
"344","OG0013245","tyrosine 3-monooxygenase tryptophan 5-monooxygenase activation protein, epsilon / Belongs to the 14-3-3 family","1.83907784385662","2.42689147052859"
"345","OG0013276","ADP biosynthetic process / ADP biosynthetic process","-5.60565335214978","-1.36866535008385"
