"","V1","V2","V3","V4"
"135","OG0007322","GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit / GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","2.81191840622025","-1.92998516483198"
"136","OG0007324","N-glycan processing to lysosome / N-glycan processing to lysosome","-6.69856402783811","-4.07610817561051"
"137","OG0007327","Belongs to the aldehyde dehydrogenase family / Belongs to the aldehyde dehydrogenase family","-1.00051384178161","-7.71431466284941"
"138","OG0007376","ribosomal large subunit assembly / ribosomal large subunit assembly","-1.7209574692284","-2.5027685545065"
"139","OG0007386","family with sequence similarity 57, member A / family with sequence similarity 57, member A","-1.11019157243725","-2.61332242892608"
"140","OG0007457","Fibrinogen beta and gamma chains, C-terminal globular domain / mesenchymal-epithelial cell signaling involved in prostate gland development","1.85429749947105","-1.04609612455293"
"141","OG0007465","lipoprotein receptor-related protein / lipoprotein receptor-related protein","-2.41029930356661","-1.05598859869178"
"142","OG0007546","dolichyl-phosphate-mannose-protein mannosyltransferase activity / dolichyl-phosphate-mannose-protein mannosyltransferase activity","3.17828561770497","-1.92420251958787"
"143","OG0007582","RNA polymerase II sequence-specific DNA-binding transcription factor binding / RNA polymerase II sequence-specific DNA-binding transcription factor binding","-2.68929706656794","-3.22995023494255"
"144","OG0007627","Universal stress protein family / Universal stress protein family","4.33501147923129","-1.27292806899148"
"145","OG0007692","hydrolase activity / hydrolase activity","-1.50772238432402","-4.21408675985944"
"146","OG0007712","26s proteasome non-ATPase regulatory subunit / 26s proteasome non-ATPase regulatory subunit","-3.4914907597294","-5.71059234403943"
"147","OG0007779","Solute carrier family 12 / Solute carrier family 12","-5.92668898956861","-10.1016010871147"
"148","OG0007881","Belongs to the small heat shock protein (HSP20) family / structural constituent of eye lens","2.87585380493601","3.54628759230672"
"149","OG0007907","prostaglandin-F synthase activity / prostaglandin-F synthase activity","-4.08210439316177","-2.34639065501283"
"150","OG0007926","histone acetyltransferase activity / histone acetyltransferase activity","-1.38818539854279","1.51513123368579"
"151","OG0008049","Complement Clr-like EGF-like / NA","2.36348280625515","1.16166159635276"
"152","OG0008171","Dual specificity protein kinase / Dual specificity protein kinase","2.74686945290131","9.79930555502614"
"153","OG0008193","threonine-type endopeptidase activity / threonine-type endopeptidase activity","-1.96267491750641","-3.67390264788129"
"154","OG0008195","major facilitator superfamily / major facilitator superfamily","-15.1137732237133","-1.78726661966863"
"155","OG0008209","protein kinase activity / protein kinase activity","-5.11395211429629","-3.72150229913076"
"156","OG0008262","structural constituent of ribosome / structural constituent of ribosome","-1.22983485537808","-1.87497328686261"
"157","OG0008299","Paired box protein 7 / Paired box protein 7","-1.82080846169687","-1.23360225093014"
"158","OG0008335","glutamine biosynthetic process / glutamine biosynthetic process","-1.74738439844345","-3.79741707800782"
"159","OG0008339","60s ribosomal protein / 60s ribosomal protein","-1.20822652361984","-2.97568282662395"
"160","OG0008350","Acyl-CoA synthetase long-chain family member / Acyl-CoA synthetase long-chain family member","-4.21058932367187","-6.80785255498171"
"161","OG0008373","Isocitrate lyase family / Isocitrate lyase family","-2.71333528061975","-6.80785255498171"
"162","OG0008393","Starch/carbohydrate-binding module (family 53) / Starch/carbohydrate-binding module (family 53)","1.32788657582468","2.47363919773096"
"163","OG0008404","serine-type endopeptidase activity / Belongs to the peptidase S1 family","1.44904980955287","-7.42026977758375"
"164","OG0008455","zinc ion binding / zinc ion binding","-1.27737855925472","-7.56334153896773"
"165","OG0008484","establishment of Sertoli cell barrier / establishment of Sertoli cell barrier","1.86639733589078","1.65337507053897"
"166","OG0008512","temperature-gated cation channel activity / osmolarity-sensing cation channel activity","-2.61528763954162","-1.63940752510398"
"167","OG0008754","calcium ion binding / calcium ion binding","6.36906965327372","12.3107945565034"
"168","OG0008790","phosphatase 5 / phosphatase 5","-4.82417914160998","-6.28354833170095"
"169","OG0008799","Cys/Met metabolism PLP-dependent enzyme / Cys/Met metabolism PLP-dependent enzyme","-9.94706453768404","-5.83177714668439"
"170","OG0008952","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway / regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","16.3447385585365","1.01980357168737"
"171","OG0008980","medium-chain-acyl-CoA dehydrogenase activity / acyl-CoA dehydrogenase family member 9","-4.29141642041692","-4.03353394718333"
"172","OG0008985","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity / alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity","-1.96235858652482","-2.33363294204481"
"173","OG0009042","Vitamin K epoxide reductase complex, subunit / Vitamin K epoxide reductase complex, subunit","1.90699054381667","1.31225579997217"
"174","OG0009244","Thioredoxin domain-containing protein 17 / protein-disulfide reductase activity","1.41703045874113","6.46819631157193"
"175","OG0009332","RmlD substrate binding domain / RmlD substrate binding domain","-3.74330400187021","-1.8303244423313"
"176","OG0009519","Belongs to the universal ribosomal protein uL13 family / Belongs to the universal ribosomal protein uL13 family","-1.60202239392424","-4.55806566607894"
"177","OG0009551","2Fe-2S iron-sulfur cluster binding domain / 2 iron, 2 sulfur cluster binding","-2.55822701056862","1.73649380941079"
"178","OG0009555","translational elongation / translational elongation","-2.40639903469963","-3.15429773152659"
"179","OG0009651","protein ubiquitination / protein ubiquitination","-4.18543132570526","-1.45406815509451"
"180","OG0009652","saccharopine dehydrogenase (NAD+, L-lysine-forming) activity / saccharopine dehydrogenase (NAD+, L-lysine-forming) activity","7.30049467783441","3.59253701001963"
"181","OG0009661","ITP binding / ITP binding","-2.59392898354056","-1.31801502919585"
"182","OG0009685","cysteine-type endopeptidase activity / cysteine-type endopeptidase activity","-1.32836106850517","-4.06550588695448"
"183","OG0009704","Dermatopontin / Dermatopontin","1.35703094848029","-1.02897416377692"
"184","OG0009746","glutaryl-CoA dehydrogenase / glutaryl-CoA dehydrogenase","-1.03862554527781","2.98053009990588"
"185","OG0009765","TAF6-like RNA polymerase II, p300 CBP-associated / TAF6-like RNA polymerase II, p300 CBP-associated","-1.1045261014346","2.52210435895373"
"186","OG0009767","Initiation factor / Initiation factor","-1.66242173160908","-5.18270114820172"
"187","OG0009837","Phosphatidylethanolamine-binding protein / Phosphatidylethanolamine-binding protein","2.4240983986213","6.82265102292487"
"188","OG0009897","ER membrane protein complex subunit / ER membrane protein complex subunit","-1.03681618824606","-1.12326870631797"
"189","OG0009933","poly(A)+ mRNA export from nucleus / NA","-1.37985228402787","-1.86116133357746"
"190","OG0010041","Cytosolic acyl coenzyme A thioester / Cytosolic acyl coenzyme A thioester","-1.07345580005668","-3.50086451644313"
"191","OG0010042","cysteine desulfurase activity / cysteine desulfurase activity","-8.41755304784938","-4.41259373261942"
"192","OG0010098","tryptophan 5-monooxygenase activity / tryptophan 5-monooxygenase activity","1.85883209349922","4.01010333132426"
"193","OG0010216","scavenger receptor activity / scavenger receptor activity","-4.84544598372338","-2.31443601979049"
"194","OG0010296","unfolded protein binding / unfolded protein binding","-1.35187952284552","-2.62716184259138"
"195","OG0010357","cellular zinc ion homeostasis / cellular zinc ion homeostasis","-3.21796070375482","-12.4079722081915"
"196","OG0010445","transferase activity / transferase activity","-1.00187742927649","-1.05308516856368"
"197","OG0010456","Belongs to the peptidase M10A family / Belongs to the peptidase M10A family","1.04279827550912","-1.77035970634629"
"198","OG0010477","oxidoreductase activity, oxidizing metal ions with flavin as acceptor / oxidoreductase activity, oxidizing metal ions with flavin as acceptor","-8.26723425349396","-7.0524707874945"
"199","OG0010499","nucleotide binding. It is involved in the biological process described with RNA processing / nucleotide binding. It is involved in the biological process described with RNA processing","1.56391197850526","2.37708980188947"
"200","OG0010598","PRELI domain-containing protein 2 / PRELI domain-containing protein 2","5.423047706035","5.87389594466049"
"201","OG0010612","homeobox / DNA binding","1.93642629509062","1.43600318996203"
"202","OG0010646","bleomycin hydrolase / bleomycin hydrolase","-1.04279827550912","-6.64826855013435"
"203","OG0010671","Elongation factor / Elongation factor","-5.40659596209662","-8.29813650156457"
"204","OG0010681","RNA pseudouridylate synthase / RNA pseudouridylate synthase","-1.10030064506602","-1.60331011635303"
"205","OG0010700","endoplasmic reticulum stress-induced pre-emptive quality control / NA","-1.46385250670252","-8.26768320584952"
"206","OG0010750","structural constituent of ribosome / structural constituent of ribosome","-1.15695658218605","-2.15426197614184"
