"","V1","V2","V3","V4"
"479","OG0011854","UPF0728 protein C10orf53 homolog / UPF0728 protein C10orf53 homolog","1.51498604774842","1.0463279745086"
"480","OG0011863","Belongs to the universal ribosomal protein uS19 family / Belongs to the universal ribosomal protein uS19 family","-1.49331104201584","-1.51251766223184"
"481","OG0011886","GTPase activity / NA","-1.24057339254133","8.15316843164346"
"482","OG0011893","Hepatic leukemia factor / Hepatic leukemia factor","-3.86248306849228","5.72991621875228"
"483","OG0011908","glomerular parietal epithelial cell differentiation / NA","-1.83400227195597","2.9422116991084"
"484","OG0011935","phosphatidylinositol 5-phosphate metabolic process / phosphatidylinositol 5-phosphate metabolic process","1.63908161267006","1.2954613716686"
"485","OG0011936","Structural constituent of ribosome. It is involved in the biological process described with / ribosomal protein S23","-2.51949079441212","1.72572391500081"
"486","OG0011945","protein xylosyltransferase activity / protein xylosyltransferase activity","-1.34407011834315","-1.16948258766065"
"487","OG0012026","Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in the mitochondria. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu- tRNA(Gln) / Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in the mitochondria. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu- tRNA(Gln)","1.04766133302709","3.68400295722175"
"488","OG0012179","dihydrofolate reductase activity / dihydrofolate reductase activity","7.46155669638363","3.5590162272914"
"489","OG0012240","posttranslational protein targeting to membrane, translocation / posttranslational protein targeting to membrane, translocation","-3.10458879916514","-1.23160239326734"
"490","OG0012267","hair follicle maturation / hair follicle maturation","1.79088145103496","-1.80754987582113"
"491","OG0012270","nucleotide-binding oligomerization domain containing 1 signaling pathway / positive regulation of interleukin-10 biosynthetic process","3.30979754306741","3.22932560612383"
"492","OG0012306","protein K63-linked deubiquitination / protein K63-linked deubiquitination","-1.20556064047178","1.06857414075135"
"493","OG0012314","Haloacid dehalogenase-like hydrolase / Haloacid dehalogenase-like hydrolase","-1.06026455737715","-5.8051427628291"
"494","OG0012378","negative regulation of DNA damage checkpoint / negative regulation of DNA damage checkpoint","-3.15412178015909","-3.31833699119367"
"495","OG0012385","respiratory chain complex III assembly / respiratory chain complex III assembly","-5.35157312578875","-2.35072070579159"
"496","OG0012425","Leucine-rich PPR motif-containing protein / beta-tubulin binding","-1.88828622527931","-2.3548486040259"
"497","OG0012426","MDM2/MDM4 family protein binding / MDM2/MDM4 family protein binding","-5.50482555803851","-3.94223791066826"
"498","OG0012435","phosphatase activity / phosphatase activity","-1.70980944007767","1.15869792948004"
"499","OG0012451","membrane protein proteolysis involved in retrograde protein transport, ER to cytosol / membrane protein proteolysis involved in retrograde protein transport, ER to cytosol","-1.59681926829436","-2.66743773431498"
"500","OG0012453","YLP motif-containing protein 1 / YLP motif-containing protein 1","-1.87297526411815","-2.54753586099416"
"501","OG0012465","spliceosomal complex assembly / spliceosomal complex assembly","-2.48482395904941","-8.24213280889515"
"502","OG0012501","protein modification by small protein conjugation / protein modification by small protein conjugation","1.30790183527179","9.88057413112703"
"503","OG0012511","Eukaryotic translation initiation factor 4A, isoform / Eukaryotic initiation factor 4A-II isoform X1","-4.22570143489658","-3.58277255675557"
"504","OG0012518","Kielin chordin-like protein / NA","-1.07819722184304","2.54017336823026"
"505","OG0012560","lipid transport / lipid transport","-1.09451617748764","2.47828806619507"
"506","OG0012573","Ubiquitin carboxyl-terminal hydrolase / Ubiquitin carboxyl-terminal hydrolase","-4.14442690619084","-3.00826830059142"
"507","OG0012576","plasma membrane repair / plasma membrane repair","-1.39650463588633","1.40672921200108"
"508","OG0012580","deoxynucleotidyltransferase, terminal, interacting protein 2 / deoxynucleotidyltransferase, terminal, interacting protein 2","-1.72534822590025","1.60502730700987"
"509","OG0012612","Domain of unknown function (DUF4618) / NA","-1.56559077751685","-1.85755500655831"
"510","OG0012669","SUZ RNA binding domain containing 1 / SUZ RNA binding domain containing 1","1.03927663283441","3.18471379325938"
"511","OG0012678","coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway / coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","-1.8291500851078","-14.1184580808793"
"512","OG0012695","endoderm formation / endoderm formation","-1.05184945396919","-1.92764157977278"
"513","OG0012724","Collagen triple helix / NA","1.29634716396169","1.82023946345343"
"514","OG0012782","negative regulation of SNARE complex assembly / negative regulation of SNARE complex assembly","-6.35295029432595","-7.78258125369192"
"515","OG0012794","transcription by RNA polymerase III / transcription by RNA polymerase III","-3.3990578816785","-1.14268832089202"
"516","OG0012801","calcium-dependent cysteine-type endopeptidase activity / calcium-dependent cysteine-type endopeptidase activity","1.62699139892461","2.67267038479882"
"517","OG0012812","microtubule motor activity / microtubule motor activity","-2.59562618152822","-4.33865486583899"
"518","OG0012846","5'-3' exoribonuclease activity / 5'-3' exoribonuclease activity","-11.5342385807628","-3.44574088849893"
"519","OG0012861","Adp-ribosylation factor / Adp-ribosylation factor","-2.30704573377603","-1.02067112216456"
"520","OG0012886","phospholipase / phospholipase","-2.25531317623669","-2.68173486780404"
"521","OG0012915","RNA polymerase I transcription factor binding / RNA polymerase I transcription factor binding","-1.5011806270608","1.6632364746656"
"522","OG0012926","Universal stress protein family / Universal stress protein family","-1.32980805086601","-1.2695367284669"
"523","OG0012951","bactericidal permeability-increasing protein / NA","-1.37884082175221","-1.34780438804014"
"524","OG0012957","Major facilitator superfamily domain-containing protein 6-like / Major facilitator superfamily domain-containing protein 6-like","-1.21709975227098","-4.63682948498321"
"525","OG0013007","PITH domain / PFAM Thioredoxin","-1.11463794995787","-2.15780514412015"
"526","OG0013032","Cell adhesion molecule / NA","1.03593118518579","1.09381731245106"
"527","OG0013044","glycogen phosphorylase activity / glycogen phosphorylase activity","-1.88483018930565","-1.01560484042405"
"528","OG0013045","U1 snRNA 3'-end processing / U1 snRNA 3'-end processing","-1.44532374104866","-1.50005872479884"
"529","OG0013046","Microtubule binding / Kinesin motor, catalytic domain. ATPase.","-2.44430017500876","-13.2879763078652"
"530","OG0013058","detection of nodal flow / NA","2.1674563945805","1.15616715711801"
"531","OG0013060","Glycosyl transferases group 1 / NA","-1.46906631789899","1.83407886746107"
"532","OG0013062","ion transport / ion transport","-2.38538629428696","-1.25552462632262"
"533","OG0013097","DNA-binding transcription factor activity / DNA-binding transcription factor activity","-1.01785833930781","-1.44982549058582"
"534","OG0013109","Belongs to the cytochrome P450 family / Belongs to the cytochrome P450 family","1.01281253676392","-1.78478193483957"
"535","OG0013147","AFG3-like protein / AFG3-like protein","-5.33555427343788","-8.45668654179356"
"536","OG0013158","Belongs to the eukaryotic ribosomal protein eS24 family / Belongs to the eukaryotic ribosomal protein eS24 family","-3.98330305354161","-1.7791008355128"
"537","OG0013205","high mobility group / high mobility group","-6.26508694379236","-15.7823975724132"
"538","OG0013221","L-lactate / L-lactate","-7.88056638577509","-2.24740542834904"
"539","OG0013269","Proline-rich coiled-coil / Proline-rich coiled-coil","-2.04746773140653","-1.33782102093779"
