"","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv.LH_CC"
"1508","Ssiderea045239",NA,2.12802922177619,"axonogenesis involved in innervation","Function Unknown",1.15485967933506
"1509","Ssiderea045314",NA,-2.26713726468827,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",-2.1762630565361
"1510","Ssiderea045318",NA,1.75434183227219,"Belongs to the eIF-2B alpha beta delta subunits family. MtnA subfamily","Translation, ribosomal structure and biogenesis",1.51018913713695
"1511","Ssiderea045392",NA,-2.28775037577711,"Uncharacterized conserved protein (DUF2152)","Posttranslational modification, protein turnover, chaperones",-2.30440046649034
"1512","Ssiderea045427",NA,-1.49525450356926,"ankyrin repeats","Function Unknown",-2.45913434664059
"1513","Ssiderea045446",NA,-4.45414006014609,"WD40 repeats","Transcription",-1.69758489943008
"1514","Ssiderea045518",NA,-1.28695097062459,"Microtubule binding","Cytoskeleton",-1.06095376235043
"1515","Ssiderea045546",NA,-5.11395211429629,"protein kinase activity","Function Unknown",-6.44865524588843
"1516","Ssiderea045582",NA,-6.69856402783811,"N-glycan processing to lysosome","Function Unknown",-5.02736355997512
"1517","Ssiderea045603",NA,-2.78796895187492,"UTP:glucose-1-phosphate uridylyltransferase activity","Carbohydrate transport and metabolism",-1.01944658806432
"1518","Ssiderea045604",NA,-1.09544990160844,"microtubule motor activity","Cytoskeleton",-1.91893157736952
"1519","Ssiderea045672",NA,-1.02228733457311,NA,NA,-1.25321135573117
"1520","Ssiderea045692",NA,1.68282490252015,NA,NA,1.32289542106993
"1521","Ssiderea045876",NA,2.95492543369624,"Rab interacting lysosomal protein-like 1","Function Unknown",4.43635996281402
"1522","Ssiderea045901",NA,1.06438574082768,"benzodiazepine receptor binding","Signal transduction mechanisms",2.3270571744087
"1523","Ssiderea045970",NA,6.2114114441972,NA,NA,5.67986001818318
"1524","Ssiderea045996",NA,-3.51674122110857,"FAD dependent oxidoreductase","Amino acid transport and metabolism",-2.83308206156058
"1525","Ssiderea046012",NA,7.4836667872156,"diphosphoinositol polyphosphate catabolic process","Signal transduction mechanisms",8.799864102246
"1526","Ssiderea046072",NA,1.13153548655266,"acetyltransferase activator activity","Function Unknown",4.42722869580078
"1527","Ssiderea046213",NA,2.16573044678179,"sphingolipid transporter activity","Carbohydrate transport and metabolism",1.24024660934359
"1528","Ssiderea046269",NA,-2.17528357896427,"Glutathione S-transferase kappa","Coenzyme transport and metabolism",-5.18422719833848
"1529","Ssiderea046293",NA,1.04641842184491,NA,NA,1.25467264426904
"1530","Ssiderea046295",NA,-1.50894270480612,"positive regulation of protein dephosphorylation","Signal transduction mechanisms",-2.55012108758383
"1531","Ssiderea046327",NA,-6.16056915042592,NA,NA,-6.06538759097965
"1532","Ssiderea046337",NA,-5.57806098436275,"cellular copper ion homeostasis","Energy production and conversion",-8.90597300744961
"1533","Ssiderea046375",NA,2.14146727540729,"EF-hand domain family, member","Function Unknown",4.83890483082877
"1534","Ssiderea046376",NA,-4.08210439316177,"prostaglandin-F synthase activity","Function Unknown",-3.98294822832504
"1535","Ssiderea046401",NA,1.60615718427092,"positive regulation of Rho guanyl-nucleotide exchange factor activity","Signal transduction mechanisms",1.73207454264147
"1536","Ssiderea046465",NA,1.04279827550912,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",1.19338799417087
"1537","Ssiderea046533",NA,-1.97681582983466,NA,NA,-2.56211412659232
"1538","Ssiderea046541",NA,-1.92434583380038,NA,NA,-1.96726035705425
"1539","Ssiderea046542",NA,-2.39924156475527,"negative regulation of histone acetylation","Translation, ribosomal structure and biogenesis",-2.53315798735886
"1540","Ssiderea046544",NA,-1.1473377211343,"negative regulation of histone acetylation","Translation, ribosomal structure and biogenesis",-3.64338841107552
"1541","Ssiderea046604",NA,-15.1542208727186,"pantothenate transmembrane transport","Inorganic ion transport and metabolism",-19.5257144671454
"1542","Ssiderea046616",NA,-4.21058932367187,"Acyl-CoA synthetase long-chain family member","Lipid transport and metabolism",-1.07337156004778
"1543","Ssiderea046648",NA,1.30201547449822,NA,NA,1.08915362760623
"1544","Ssiderea046650",NA,-13.993631299291,"regulation of ectodermal cell fate specification","Signal transduction mechanisms",-6.93713304821014
"1545","Ssiderea046656",NA,2.32984817996866,"Belongs to the G-protein coupled receptor Fz Smo family","Signal transduction mechanisms",2.47974778283956
"1546","Ssiderea046701",NA,-1.13984584221996,"DNA-directed 5'-3' RNA polymerase activity","Transcription",-1.74606135948404
"1547","Ssiderea046730",NA,-1.37121235746341,"O-acyltransferase","Lipid transport and metabolism",-2.14071380464745
"1548","Ssiderea046734",NA,1.33953210478912,"centromere complex assembly","Function Unknown",1.18069081909854
"1549","Ssiderea046872",NA,-2.73511616170335,"pancreatic epsilon cell differentiation","Transcription",-2.32374277900072
"1550","Ssiderea046887",NA,-1.10018474279377,"negative regulation of fat cell proliferation","Transcription",-1.69524375402091
"1551","Ssiderea046918",NA,-1.53120306103928,"positive regulation of TOR signaling","Intracellular trafficking, secretion, and vesicular transport",-2.80632212373878
"1552","Ssiderea046927",NA,-3.37211468945036,"P-loop containing NTP hydrolase pore-1","",-1.49922239262732
"1553","Ssiderea046938",NA,-1.9190305479489,"Eukaryotic translation initiation factor 4A, isoform","RNA processing and modification",-2.11600447679722
