"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"OA+Bleaching vs OA_75","OA+Bleaching vs OA","Ssiderea050054",1.15682391191172,NA,"Macrophage migration inhibitory","Defense mechanisms",1.15682391191172,7.8052210469656,"Direct",1.15682391191172,7.8052210469656,6.64839713505388,0.0696909024038625,1.56595382892047e-08,4450380.40820818,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,7.8052210469656
"OA+Bleaching vs OA_76","OA+Bleaching vs OA","Ssiderea051703",1.27308785499505,NA,"Glutathione S-transferase, C-terminal domain","Posttranslational modification, protein turnover, chaperones",1.27308785499505,4.11347515261816,"Direct",1.27308785499505,4.11347515261816,2.84038729762312,0.0533227016162589,7.70060500730483e-05,692.448211090904,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.11347515261816
"OA+Bleaching vs OA_77","OA+Bleaching vs OA","Ssiderea052473",1.21938821691528,NA,"Cupin-like domain","",1.21938821691528,4.63658715696031,"Direct",1.21938821691528,4.63658715696031,3.41719894004503,0.0603408999421806,2.30894103954517e-05,2613.3581979238,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,4.63658715696031
"OA+Bleaching vs OA_78","OA+Bleaching vs OA","Ssiderea053828",1.00475133192339,NA,NA,NA,1.00475133192339,21.2781127614357,"Direct",1.00475133192339,21.2781127614357,20.2733614295123,0.0989119281879076,5.27092987754768e-22,1.87655556962042e+20,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,21.2781127614357
"OA+Bleaching vs OA_79","OA+Bleaching vs OA","Ssiderea054861",-1.27844721149116,NA,NA,NA,-1.27844721149116,-9.14801595803233,"Direct",1.27844721149116,9.14801595803233,7.86956874654117,0.0526687229853755,7.11187380786803e-10,74057448.7234389,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-9.14801595803233
"Bleaching vs OA+Bleaching_1","Bleaching vs OA+Bleaching","Ssiderea003024",NA,-3.13150902296147,NA,NA,-3.13150902296147,-1.11317077770081,"Direct",3.13150902296147,1.11317077770081,2.01833824526066,0.000738738914693615,0.0770600386142866,104.312954254273,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.11317077770081
"Bleaching vs OA+Bleaching_2","Bleaching vs OA+Bleaching","Ssiderea003135",NA,-3.53720946577411,"GRIP and coiled-coil","Intracellular trafficking, secretion, and vesicular transport",-3.53720946577411,-1.22125048715753,"Direct",3.53720946577411,1.22125048715753,2.31595897861658,0.000290262234497756,0.0600827099686519,206.994582235659,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.22125048715753
"Bleaching vs OA+Bleaching_3","Bleaching vs OA+Bleaching","Ssiderea005967",NA,3.14940636160962,"D-serine biosynthetic process","",3.14940636160962,1.08491841936124,"Direct",3.14940636160962,1.08491841936124,2.06448794224839,0.000708914139208478,0.0822397119745956,116.008000724063,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,1.08491841936124
"Bleaching vs OA+Bleaching_4","Bleaching vs OA+Bleaching","Ssiderea014953",NA,1.28232280603987,NA,NA,1.28232280603987,3.56308873795236,"Direct",1.28232280603987,3.56308873795236,2.28076593191249,0.0522008042254872,0.000273470989500576,190.882419816516,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,3.56308873795236
"Bleaching vs OA+Bleaching_5","Bleaching vs OA+Bleaching","Ssiderea017960",NA,-1.03862554527781,"glutaryl-CoA dehydrogenase","Amino acid transport and metabolism",-1.03862554527781,-5.36188460088572,"Direct",1.03862554527781,5.36188460088572,4.32325905560791,0.0914901742457253,4.34625695952771e-06,21050.3371286329,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-5.36188460088572
"Bleaching vs OA+Bleaching_6","Bleaching vs OA+Bleaching","Ssiderea018985",NA,-1.22983485537808,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",-1.22983485537808,-3.37201777377758,"Direct",1.22983485537808,3.37201777377758,2.1421829183995,0.0589067611353825,0.000424602186476487,138.734003289558,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.37201777377758
"Bleaching vs OA+Bleaching_7","Bleaching vs OA+Bleaching","Ssiderea021580",NA,1.040420354012,NA,NA,1.040420354012,3.57339346727675,"Direct",1.040420354012,3.57339346727675,2.53297311326475,0.0911128530322999,0.000267058578324483,341.171789365236,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,3.57339346727675
"Bleaching vs OA+Bleaching_8","Bleaching vs OA+Bleaching","Ssiderea024129",NA,-1.22518094459872,"Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","Lipid transport and metabolism",-1.22518094459872,-3.50102292707569,"Direct",1.22518094459872,3.50102292707569,2.27584198247697,0.0595414018346655,0.000315483807020962,188.730453067942,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.50102292707569
"Bleaching vs OA+Bleaching_9","Bleaching vs OA+Bleaching","Ssiderea029956",NA,-1.06503237425969,"organic anion transmembrane transporter activity","Transcription",-1.06503237425969,-4.34952542767449,"Direct",1.06503237425969,4.34952542767449,3.2844930534148,0.0860929572238545,4.47171969378826e-05,1925.27624983846,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-4.34952542767449
"Bleaching vs OA+Bleaching_10","Bleaching vs OA+Bleaching","Ssiderea036502",NA,-1.01913576888692,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",-1.01913576888692,-3.24439222696875,"Direct",1.01913576888692,3.24439222696875,2.22525645808184,0.0956894880612971,0.000569649568875451,167.979567245523,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.24439222696875
"Bleaching vs OA+Bleaching_11","Bleaching vs OA+Bleaching","Ssiderea039014",NA,-1.1611511884198,"coenzyme binding","Nucleotide transport and metabolism",-1.1611511884198,-3.29990189783827,"Direct",1.1611511884198,3.29990189783827,2.13875070941847,0.0689999556479967,0.00050130045888505,137.641915990782,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.29990189783827
"Bleaching vs OA+Bleaching_12","Bleaching vs OA+Bleaching","Ssiderea042271",NA,-1.22965085400306,"calcium-activated potassium channel activity","Signal transduction mechanisms",-1.22965085400306,-3.66127921642466,"Direct",1.22965085400306,3.66127921642466,2.4316283624216,0.0589317239703598,0.00021813270430653,270.164550325963,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.66127921642466
"Bleaching vs OA+Bleaching_13","Bleaching vs OA+Bleaching","Ssiderea044451",NA,-4.99554415740086,NA,NA,-4.99554415740086,-1.21340312163468,"Direct",4.99554415740086,1.21340312163468,3.78214103576619,1.01031277056969e-05,0.0611782258418782,6055.37489221099,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.21340312163468
"Bleaching vs OA+Bleaching_14","Bleaching vs OA+Bleaching","Ssiderea046072",NA,1.13153548655266,"acetyltransferase activator activity","Function Unknown",1.13153548655266,4.42722869580078,"Direct",1.13153548655266,4.42722869580078,3.29569320924812,0.0738693901252649,3.73913636661685e-05,1975.57357856144,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,4.42722869580078
"Bleaching vs OA+Bleaching_15","Bleaching vs OA+Bleaching","Ssiderea046544",NA,-1.1473377211343,"negative regulation of histone acetylation","Translation, ribosomal structure and biogenesis",-1.1473377211343,-3.64338841107552,"Direct",1.1473377211343,3.64338841107552,2.49605068994122,0.0712298908528068,0.000227306360801287,313.365145619821,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.64338841107552
"Bleaching vs OA+Bleaching_16","Bleaching vs OA+Bleaching","Ssiderea046616",NA,-4.21058932367187,"Acyl-CoA synthetase long-chain family member","Lipid transport and metabolism",-4.21058932367187,-1.07337156004778,"Direct",4.21058932367187,1.07337156004778,3.13721776362409,6.1575886966612e-05,0.0844555977273139,1371.56932506888,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.07337156004778
"Bleaching vs OA+Bleaching_17","Bleaching vs OA+Bleaching","Ssiderea60314",NA,-4.45966815399704,"calcium ion binding","Signal transduction mechanisms",-4.45966815399704,-1.12807618503001,"Direct",4.45966815399704,1.12807618503001,3.33159196896703,3.47001894596578e-05,0.074460134260873,2145.81347884109,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.12807618503001
"Bleaching vs OA+Bleaching_18","Bleaching vs OA+Bleaching","Ssiderea60478",NA,-1.04270936802472,NA,NA,-1.04270936802472,-3.89451804663109,"Direct",1.04270936802472,3.89451804663109,2.85180867860637,0.0906338924405682,0.000127491712105968,710.900269071884,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.89451804663109
