Orthogroup	Protein_symD	Protein_symB
OG0001882	Durusdinium23152	Breviolum206474
OG0001883	Durusdinium27201	Breviolum387823
OG0001883	Durusdinium27201	Breviolum207532
OG0001884	Durusdinium52541	Breviolum267244
OG0001884	Durusdinium52541	Breviolum82519
OG0001885	Durusdinium26737	Breviolum69698
OG0001885	Durusdinium26737	Breviolum35350
OG0001886	Durusdinium37261	Breviolum2638
OG0001886	Durusdinium37261	Breviolum82218
OG0001887	Durusdinium23883	Breviolum54135
OG0001887	Durusdinium23883	Breviolum363721
OG0001888	Durusdinium29296	Breviolum40065
OG0001888	Durusdinium29296	Breviolum85003
OG0001889	Durusdinium1322	Breviolum70985
OG0001889	Durusdinium33465	Breviolum70985
OG0001890	Durusdinium15153	Breviolum28322
OG0001890	Durusdinium23977	Breviolum28322
OG0001891	Durusdinium33898	Breviolum95955
OG0001891	Durusdinium29152	Breviolum95955
OG0001892	Durusdinium15406	Breviolum238339
OG0001892	Durusdinium43250	Breviolum238339
OG0001893	Durusdinium35810	Breviolum20326
OG0001893	Durusdinium35810	Breviolum388579
OG0001894	Durusdinium28669	Breviolum61865
OG0001894	Durusdinium16723	Breviolum61865
OG0001895	Durusdinium654	Breviolum387913
OG0001895	Durusdinium654	Breviolum314266
OG0001896	Durusdinium51611	Breviolum68585
OG0001896	Durusdinium36368	Breviolum68585
OG0001897	Durusdinium22842	Breviolum54771
OG0001897	Durusdinium22842	Breviolum17702
OG0001898	Durusdinium8254	Breviolum208820
OG0001898	Durusdinium29080	Breviolum208820
OG0001899	Durusdinium1899	Breviolum56830
OG0001899	Durusdinium1899	Breviolum18966
OG0001900	Durusdinium36036	Breviolum37641
OG0001900	Durusdinium36036	Breviolum78334
OG0001901	Durusdinium44248	Breviolum50501
OG0001901	Durusdinium5120	Breviolum50501
OG0001902	Durusdinium668	Breviolum280060
OG0001902	Durusdinium668	Breviolum51068
OG0001903	Durusdinium46447	Breviolum78252
OG0001903	Durusdinium46447	Breviolum81498
OG0001904	Durusdinium32812	Breviolum47243
OG0001904	Durusdinium32812	Breviolum32935
OG0001905	Durusdinium20265	Breviolum69158
OG0001905	Durusdinium37064	Breviolum69158
OG0001906	Durusdinium41206	Breviolum190889
OG0001906	Durusdinium39990	Breviolum190889
OG0001908	Durusdinium23906	Breviolum74173
OG0001908	Durusdinium23347	Breviolum74173
OG0001909	Durusdinium30011	Breviolum93021
OG0001909	Durusdinium30011	Breviolum81534
OG0001911	Durusdinium38480	Breviolum99460
OG0001911	Durusdinium38480	Breviolum5945
OG0001912	Durusdinium20148	Breviolum82182
OG0001912	Durusdinium6445	Breviolum82182
OG0001913	Durusdinium18024	Breviolum75189
OG0001913	Durusdinium17145	Breviolum75189
OG0001914	Durusdinium33413	Breviolum386524
OG0001914	Durusdinium45911	Breviolum386524
OG0001915	Durusdinium6037	Breviolum369462
OG0001915	Durusdinium6037	Breviolum89794
OG0001916	Durusdinium10679	Breviolum44620
OG0001916	Durusdinium38443	Breviolum44620
OG0001917	Durusdinium12355	Breviolum33314
OG0001917	Durusdinium22584	Breviolum33314
OG0001918	Durusdinium6893	Breviolum93537
OG0001918	Durusdinium8476	Breviolum93537
OG0001919	Durusdinium54299	Breviolum209504
OG0001919	Durusdinium4388	Breviolum209504
OG0001920	Durusdinium19604	Breviolum264335
OG0001920	Durusdinium19604	Breviolum86668
OG0001921	Durusdinium13315	Breviolum17770
OG0001921	Durusdinium33324	Breviolum17770
OG0001922	Durusdinium30857	Breviolum95630
OG0001922	Durusdinium45845	Breviolum95630
OG0001923	Durusdinium12583	Breviolum72116
OG0001923	Durusdinium36761	Breviolum72116
OG0001924	Durusdinium27595	Breviolum88840
OG0001924	Durusdinium27595	Breviolum62077
OG0001925	Durusdinium33871	Breviolum18972
OG0001925	Durusdinium33871	Breviolum390322
OG0001926	Durusdinium31957	Breviolum84852
OG0001926	Durusdinium31957	Breviolum59838
OG0001927	Durusdinium39035	Breviolum175708
OG0001927	Durusdinium48476	Breviolum175708
OG0001928	Durusdinium12942	Breviolum228637
OG0001928	Durusdinium12942	Breviolum6351
OG0001929	Durusdinium48912	Breviolum276799
OG0001929	Durusdinium30453	Breviolum276799
OG0001930	Durusdinium31282	Breviolum304178
OG0001930	Durusdinium19133	Breviolum304178
OG0001931	Durusdinium30322	Breviolum179272
OG0001931	Durusdinium30322	Breviolum51607
OG0001932	Durusdinium14405	Breviolum265265
OG0001932	Durusdinium14405	Breviolum78377
OG0001933	Durusdinium31489	Breviolum386380
OG0001933	Durusdinium49841	Breviolum386380
OG0001934	Durusdinium49676	Breviolum383219
OG0001934	Durusdinium49676	Breviolum307067
OG0001935	Durusdinium26792	Breviolum383649
OG0001935	Durusdinium42289	Breviolum383649
OG0001936	Durusdinium29008	Breviolum90561
OG0001936	Durusdinium29008	Breviolum62666
OG0001937	Durusdinium19012	Breviolum205343
OG0001937	Durusdinium19012	Breviolum351402
OG0001938	Durusdinium34851	Breviolum98673
OG0001938	Durusdinium34851	Breviolum8700
OG0001939	Durusdinium14076	Breviolum89757
OG0001939	Durusdinium35742	Breviolum89757
OG0001940	Durusdinium56248	Breviolum58939
OG0001940	Durusdinium34825	Breviolum58939
OG0001941	Durusdinium3411	Breviolum165651
OG0001941	Durusdinium37093	Breviolum165651
OG0001942	Durusdinium25764	Breviolum343717
OG0001942	Durusdinium8433	Breviolum343717
OG0001943	Durusdinium35961	Breviolum55779
OG0001943	Durusdinium14335	Breviolum55779
OG0001944	Durusdinium43469	Breviolum230005
OG0001944	Durusdinium17674	Breviolum230005
OG0001945	Durusdinium33020	Breviolum385368
OG0001945	Durusdinium13343	Breviolum385368
OG0001946	Durusdinium50372	Breviolum236220
OG0001946	Durusdinium50372	Breviolum347419
OG0001947	Durusdinium40594	Breviolum196334
OG0001947	Durusdinium40594	Breviolum28755
OG0001948	Durusdinium38755	Breviolum188973
OG0001948	Durusdinium38732	Breviolum188973
OG0001949	Durusdinium33534	Breviolum268650
OG0001949	Durusdinium23454	Breviolum268650
OG0001950	Durusdinium40842	Breviolum178606
OG0001950	Durusdinium40842	Breviolum390489
OG0001952	Durusdinium37074	Breviolum302925
OG0001952	Durusdinium36976	Breviolum302925
OG0001953	Durusdinium2928	Breviolum354801
OG0001953	Durusdinium8136	Breviolum354801
OG0001954	Durusdinium24956	Breviolum311663
OG0001954	Durusdinium30130	Breviolum311663
OG0001955	Durusdinium38093	Breviolum346772
OG0001955	Durusdinium38093	Breviolum308929
OG0001956	Durusdinium9046	Breviolum79144
OG0001956	Durusdinium9046	Breviolum61904
OG0001957	Durusdinium19088	Breviolum264401
OG0001957	Durusdinium19088	Breviolum59942
OG0001958	Durusdinium40836	Breviolum81739
OG0001958	Durusdinium40836	Breviolum266139
OG0001959	Durusdinium5462	Breviolum81390
OG0001959	Durusdinium33930	Breviolum81390
OG0001960	Durusdinium32358	Breviolum54487
OG0001960	Durusdinium18467	Breviolum54487
OG0001961	Durusdinium39323	Breviolum34499
OG0001961	Durusdinium4234	Breviolum34499
OG0001962	Durusdinium46167	Breviolum325421
OG0001962	Durusdinium34546	Breviolum325421
OG0001963	Durusdinium37069	Breviolum40697
OG0001963	Durusdinium37069	Breviolum62476
OG0001964	Durusdinium33552	Breviolum82352
OG0001964	Durusdinium33552	Breviolum234961
OG0001965	Durusdinium46548	Breviolum305798
OG0001965	Durusdinium46548	Breviolum304416
OG0001966	Durusdinium40320	Breviolum99035
OG0001966	Durusdinium17712	Breviolum99035
OG0001967	Durusdinium20144	Breviolum67250
OG0001967	Durusdinium34726	Breviolum67250
OG0001968	Durusdinium19506	Breviolum344535
OG0001968	Durusdinium17649	Breviolum344535
OG0001969	Durusdinium35424	Breviolum2642
OG0001969	Durusdinium35424	Breviolum50169
OG0001970	Durusdinium24586	Breviolum82792
OG0001970	Durusdinium32882	Breviolum82792
OG0001971	Durusdinium36087	Breviolum226779
OG0001971	Durusdinium41601	Breviolum226779
OG0001972	Durusdinium27332	Breviolum5080
OG0001972	Durusdinium37204	Breviolum5080
OG0001973	Durusdinium39249	Breviolum2203
OG0001973	Durusdinium39249	Breviolum83599
OG0001974	Durusdinium31471	Breviolum210023
OG0001974	Durusdinium31471	Breviolum33164
OG0001975	Durusdinium49148	Breviolum241782
OG0001975	Durusdinium37473	Breviolum241782
OG0001976	Durusdinium2560	Breviolum49332
OG0001976	Durusdinium11376	Breviolum49332
OG0001977	Durusdinium49456	Breviolum94040
OG0001977	Durusdinium49456	Breviolum48720
OG0001978	Durusdinium35346	Breviolum95931
OG0001978	Durusdinium35346	Breviolum232953
OG0001979	Durusdinium38524	Breviolum303466
OG0001979	Durusdinium35124	Breviolum303466
OG0001980	Durusdinium29161	Breviolum25805
OG0001980	Durusdinium28523	Breviolum25805
OG0001981	Durusdinium2604	Breviolum6504
OG0001981	Durusdinium51849	Breviolum6504
OG0001982	Durusdinium56141	Breviolum63817
OG0001982	Durusdinium6907	Breviolum63817
OG0001983	Durusdinium28172	Breviolum230021
OG0001983	Durusdinium28172	Breviolum43597
OG0001984	Durusdinium35827	Breviolum49979
OG0001984	Durusdinium35827	Breviolum167093
OG0001985	Durusdinium18480	Breviolum45878
OG0001985	Durusdinium18480	Breviolum351886
OG0001986	Durusdinium51767	Breviolum270126
OG0001986	Durusdinium30147	Breviolum270126
OG0001987	Durusdinium42819	Breviolum88814
OG0001987	Durusdinium42819	Breviolum376294
OG0001988	Durusdinium24664	Breviolum186142
OG0001988	Durusdinium40828	Breviolum186142
OG0001989	Durusdinium17626	Breviolum69734
OG0001989	Durusdinium37370	Breviolum69734
OG0001990	Durusdinium38174	Breviolum387500
OG0001990	Durusdinium56414	Breviolum387500
OG0001991	Durusdinium29310	Breviolum16437
OG0001991	Durusdinium30297	Breviolum16437
OG0001992	Durusdinium39811	Breviolum62759
OG0001992	Durusdinium29316	Breviolum62759
OG0001993	Durusdinium49038	Breviolum89493
OG0001993	Durusdinium49038	Breviolum17888
OG0001994	Durusdinium35735	Breviolum86118
OG0001994	Durusdinium35735	Breviolum273042
OG0001995	Durusdinium43387	Breviolum185630
OG0001995	Durusdinium24480	Breviolum185630
OG0001996	Durusdinium11581	Breviolum387581
OG0001996	Durusdinium11581	Breviolum315928
OG0001997	Durusdinium43460	Breviolum51063
OG0001997	Durusdinium27227	Breviolum51063
OG0001998	Durusdinium32944	Breviolum227539
OG0001998	Durusdinium26899	Breviolum227539
OG0001999	Durusdinium25792	Breviolum8708
OG0001999	Durusdinium13514	Breviolum8708
OG0002000	Durusdinium14626	Breviolum8626
OG0002000	Durusdinium25403	Breviolum8626
OG0002001	Durusdinium29253	Breviolum59898
OG0002001	Durusdinium26722	Breviolum59898
OG0002002	Durusdinium15475	Breviolum307316
OG0002002	Durusdinium22725	Breviolum307316
OG0002003	Durusdinium16895	Breviolum99210
OG0002003	Durusdinium17228	Breviolum99210
OG0002004	Durusdinium25910	Breviolum207205
OG0002004	Durusdinium25910	Breviolum69142
OG0002005	Durusdinium38455	Breviolum81438
OG0002005	Durusdinium38455	Breviolum63088
OG0002006	Durusdinium46975	Breviolum69014
OG0002006	Durusdinium46975	Breviolum61967
OG0002007	Durusdinium28135	Breviolum99302
OG0002007	Durusdinium28135	Breviolum391895
OG0002008	Durusdinium28859	Breviolum94975
OG0002008	Durusdinium28859	Breviolum386787
OG0002009	Durusdinium23338	Breviolum62751
OG0002009	Durusdinium23338	Breviolum267010
OG0002010	Durusdinium29904	Breviolum386368
OG0002010	Durusdinium29904	Breviolum324905
OG0002011	Durusdinium44422	Breviolum63059
OG0002011	Durusdinium40645	Breviolum63059
OG0002012	Durusdinium37915	Breviolum76348
OG0002012	Durusdinium37915	Breviolum175966
OG0002013	Durusdinium35854	Breviolum51053
OG0002013	Durusdinium34773	Breviolum51053
OG0002014	Durusdinium16577	Breviolum389451
OG0002014	Durusdinium16577	Breviolum226356
OG0002015	Durusdinium21854	Breviolum355762
OG0002015	Durusdinium30644	Breviolum355762
OG0002016	Durusdinium36439	Breviolum49669
OG0002016	Durusdinium36439	Breviolum56839
OG0002017	Durusdinium39656	Breviolum95781
OG0002017	Durusdinium21813	Breviolum95781
OG0002018	Durusdinium49471	Breviolum346127
OG0002018	Durusdinium1285	Breviolum346127
OG0002019	Durusdinium40036	Breviolum95268
OG0002019	Durusdinium40036	Breviolum385499
OG0002020	Durusdinium41157	Breviolum345460
OG0002020	Durusdinium36558	Breviolum345460
OG0002021	Durusdinium5159	Breviolum49371
OG0002021	Durusdinium54805	Breviolum49371
OG0002022	Durusdinium19242	Breviolum268483
OG0002022	Durusdinium32725	Breviolum268483
OG0002023	Durusdinium35997	Breviolum231879
OG0002023	Durusdinium35997	Breviolum346256
OG0002024	Durusdinium1400	Breviolum305460
OG0002024	Durusdinium30376	Breviolum305460
OG0002025	Durusdinium36619	Breviolum90392
OG0002025	Durusdinium36619	Breviolum70779
OG0002026	Durusdinium54645	Breviolum303791
OG0002026	Durusdinium34855	Breviolum303791
OG0002027	Durusdinium49879	Breviolum358742
OG0002027	Durusdinium49879	Breviolum93643
OG0002028	Durusdinium24201	Breviolum268774
OG0002028	Durusdinium34359	Breviolum268774
OG0002030	Durusdinium37930	Breviolum57235
OG0002030	Durusdinium34913	Breviolum57235
OG0002031	Durusdinium54552	Breviolum88726
OG0002031	Durusdinium54552	Breviolum47805
OG0002032	Durusdinium36715	Breviolum69558
OG0002032	Durusdinium36715	Breviolum308524
OG0002033	Durusdinium29237	Breviolum385040
OG0002033	Durusdinium28058	Breviolum385040
OG0002034	Durusdinium38148	Breviolum75515
OG0002034	Durusdinium33697	Breviolum75515
OG0002036	Durusdinium24811	Breviolum352984
OG0002036	Durusdinium24811	Breviolum68457
OG0002037	Durusdinium41444	Breviolum247585
OG0002037	Durusdinium41444	Breviolum268479
OG0002038	Durusdinium17285	Breviolum212713
OG0002038	Durusdinium36356	Breviolum212713
OG0002039	Durusdinium29995	Breviolum58345
OG0002039	Durusdinium27208	Breviolum58345
OG0002041	Durusdinium22561	Breviolum390097
OG0002041	Durusdinium22561	Breviolum266736
OG0002042	Durusdinium279	Breviolum74740
OG0002042	Durusdinium279	Breviolum22215
OG0002043	Durusdinium37649	Breviolum26213
OG0002043	Durusdinium37649	Breviolum179682
OG0002044	Durusdinium25051	Breviolum18149
OG0002044	Durusdinium16631	Breviolum18149
OG0002045	Durusdinium49652	Breviolum60077
OG0002045	Durusdinium16345	Breviolum60077
OG0002046	Durusdinium38822	Breviolum207578
OG0002046	Durusdinium38822	Breviolum246406
OG0002047	Durusdinium22586	Breviolum61017
OG0002047	Durusdinium22586	Breviolum27869
OG0002049	Durusdinium37309	Breviolum99596
OG0002049	Durusdinium537	Breviolum99596
OG0002050	Durusdinium14909	Breviolum303945
OG0002050	Durusdinium14909	Breviolum38399
OG0002051	Durusdinium51941	Breviolum81353
OG0002051	Durusdinium34724	Breviolum81353
OG0002052	Durusdinium54581	Breviolum68784
OG0002052	Durusdinium155	Breviolum68784
OG0002053	Durusdinium39499	Breviolum6553
OG0002053	Durusdinium39499	Breviolum33439
OG0002054	Durusdinium27584	Breviolum43442
OG0002054	Durusdinium27584	Breviolum306348
OG0002055	Durusdinium2530	Breviolum70077
OG0002055	Durusdinium38935	Breviolum70077
OG0002056	Durusdinium23190	Breviolum200937
OG0002056	Durusdinium43142	Breviolum200937
OG0002057	Durusdinium31333	Breviolum389171
OG0002057	Durusdinium28564	Breviolum389171
OG0002058	Durusdinium51898	Breviolum7411
OG0002058	Durusdinium8640	Breviolum7411
OG0002059	Durusdinium33630	Breviolum95749
OG0002059	Durusdinium27820	Breviolum95749
OG0002060	Durusdinium49064	Breviolum97236
OG0002060	Durusdinium49064	Breviolum358539
OG0002061	Durusdinium12517	Breviolum307264
OG0002061	Durusdinium12517	Breviolum208162
OG0002062	Durusdinium29353	Breviolum24047
OG0002062	Durusdinium21997	Breviolum24047
OG0002063	Durusdinium21524	Breviolum347041
OG0002063	Durusdinium21524	Breviolum70303
OG0002064	Durusdinium32164	Breviolum264469
OG0002064	Durusdinium1879	Breviolum264469
OG0002065	Durusdinium31636	Breviolum61994
OG0002065	Durusdinium34646	Breviolum61994
OG0002066	Durusdinium24802	Breviolum49124
OG0002066	Durusdinium32649	Breviolum49124
OG0002067	Durusdinium43903	Breviolum364816
OG0002067	Durusdinium43903	Breviolum401018
OG0002068	Durusdinium8355	Breviolum269933
OG0002068	Durusdinium8355	Breviolum350471
OG0002069	Durusdinium24216	Breviolum50039
OG0002069	Durusdinium40172	Breviolum50039
OG0002070	Durusdinium49118	Breviolum52428
OG0002070	Durusdinium10619	Breviolum52428
OG0002071	Durusdinium9699	Breviolum207163
OG0002071	Durusdinium48957	Breviolum207163
OG0002072	Durusdinium35056	Breviolum265670
OG0002072	Durusdinium7539	Breviolum265670
OG0002073	Durusdinium7363	Breviolum23121
OG0002073	Durusdinium17074	Breviolum23121
OG0002074	Durusdinium517	Breviolum1978
OG0002074	Durusdinium35564	Breviolum1978
OG0002075	Durusdinium30786	Breviolum268779
OG0002075	Durusdinium45847	Breviolum268779
OG0002076	Durusdinium32216	Breviolum344516
OG0002076	Durusdinium32216	Breviolum389988
OG0002077	Durusdinium24329	Breviolum70498
OG0002077	Durusdinium44014	Breviolum70498
OG0002079	Durusdinium51984	Breviolum343417
OG0002079	Durusdinium51984	Breviolum84946
OG0002080	Durusdinium7284	Breviolum81939
OG0002080	Durusdinium54312	Breviolum81939
OG0002081	Durusdinium27455	Breviolum59520
OG0002081	Durusdinium42853	Breviolum59520
OG0002082	Durusdinium5670	Breviolum96934
OG0002082	Durusdinium18158	Breviolum96934
OG0002083	Durusdinium19053	Breviolum193098
OG0002083	Durusdinium40626	Breviolum193098
OG0002084	Durusdinium40631	Breviolum27928
OG0002084	Durusdinium44035	Breviolum27928
OG0002085	Durusdinium42772	Breviolum74699
OG0002085	Durusdinium30625	Breviolum74699
OG0002086	Durusdinium40975	Breviolum182588
OG0002086	Durusdinium40975	Breviolum251179
OG0002087	Durusdinium1665	Breviolum32647
OG0002087	Durusdinium31696	Breviolum32647
OG0002089	Durusdinium52143	Breviolum190292
OG0002089	Durusdinium52143	Breviolum277599
OG0002090	Durusdinium17663	Breviolum20841
OG0002090	Durusdinium30843	Breviolum20841
OG0002091	Durusdinium40462	Breviolum17325
OG0002091	Durusdinium35839	Breviolum17325
OG0002092	Durusdinium35573	Breviolum205863
OG0002092	Durusdinium35573	Breviolum39146
OG0002093	Durusdinium31434	Breviolum348419
OG0002093	Durusdinium16496	Breviolum348419
OG0002094	Durusdinium3734	Breviolum302864
OG0002094	Durusdinium42814	Breviolum302864
OG0002095	Durusdinium35377	Breviolum404277
OG0002095	Durusdinium35377	Breviolum26675
OG0002096	Durusdinium28582	Breviolum74984
OG0002096	Durusdinium11554	Breviolum74984
OG0002097	Durusdinium26142	Breviolum343269
OG0002097	Durusdinium31064	Breviolum343269
OG0002098	Durusdinium30222	Breviolum57443
OG0002098	Durusdinium36070	Breviolum57443
OG0002099	Durusdinium39439	Breviolum88244
OG0002099	Durusdinium34713	Breviolum88244
OG0002100	Durusdinium49728	Breviolum268744
OG0002100	Durusdinium14993	Breviolum268744
OG0002101	Durusdinium33572	Breviolum59789
OG0002101	Durusdinium33572	Breviolum387258
OG0002102	Durusdinium38932	Breviolum46122
OG0002102	Durusdinium38932	Breviolum344566
OG0002103	Durusdinium40289	Breviolum49329
OG0002103	Durusdinium40289	Breviolum344283
OG0002104	Durusdinium16337	Breviolum172945
OG0002104	Durusdinium21719	Breviolum172945
OG0002105	Durusdinium24579	Breviolum175265
OG0002105	Durusdinium21828	Breviolum175265
OG0002106	Durusdinium11856	Breviolum171523
OG0002106	Durusdinium11856	Breviolum23345
OG0002107	Durusdinium11341	Breviolum88259
OG0002107	Durusdinium17973	Breviolum88259
OG0002108	Durusdinium44085	Breviolum388984
OG0002108	Durusdinium38430	Breviolum388984
OG0002109	Durusdinium3585	Breviolum234592
OG0002109	Durusdinium3585	Breviolum74361
OG0002110	Durusdinium24937	Breviolum302706
OG0002110	Durusdinium6782	Breviolum302706
OG0002111	Durusdinium46959	Breviolum5071
OG0002111	Durusdinium10476	Breviolum5071
OG0002112	Durusdinium16380	Breviolum50020
OG0002112	Durusdinium16380	Breviolum310474
OG0002113	Durusdinium38691	Breviolum85535
OG0002113	Durusdinium38691	Breviolum319718
OG0002114	Durusdinium12248	Breviolum50726
OG0002114	Durusdinium28521	Breviolum50726
OG0002115	Durusdinium10198	Breviolum387270
OG0002115	Durusdinium10198	Breviolum304913
OG0002116	Durusdinium32459	Breviolum30835
OG0002116	Durusdinium32459	Breviolum54011
OG0002117	Durusdinium14647	Breviolum386840
OG0002117	Durusdinium38417	Breviolum386840
OG0002118	Durusdinium21727	Breviolum70379
OG0002118	Durusdinium21727	Breviolum48541
OG0002119	Durusdinium43962	Breviolum227156
OG0002119	Durusdinium16287	Breviolum227156
OG0002120	Durusdinium11921	Breviolum99739
OG0002120	Durusdinium11921	Breviolum75497
OG0002121	Durusdinium15379	Breviolum19117
OG0002121	Durusdinium53370	Breviolum19117
OG0002122	Durusdinium28736	Breviolum302899
OG0002122	Durusdinium1212	Breviolum302899
OG0002124	Durusdinium30556	Breviolum75517
OG0002124	Durusdinium27986	Breviolum75517
OG0002125	Durusdinium22130	Breviolum23096
OG0002125	Durusdinium50013	Breviolum23096
OG0002126	Durusdinium25736	Breviolum36897
OG0002126	Durusdinium39913	Breviolum36897
OG0002127	Durusdinium36914	Breviolum93490
OG0002127	Durusdinium37759	Breviolum93490
OG0002128	Durusdinium49289	Breviolum4524
OG0002128	Durusdinium20625	Breviolum4524
OG0002129	Durusdinium26490	Breviolum229906
OG0002129	Durusdinium26490	Breviolum319790
OG0002130	Durusdinium55527	Breviolum57111
OG0002130	Durusdinium16773	Breviolum57111
OG0002131	Durusdinium34972	Breviolum68587
OG0002131	Durusdinium52463	Breviolum68587
OG0002132	Durusdinium17918	Breviolum77477
OG0002132	Durusdinium17918	Breviolum37686
OG0002133	Durusdinium3636	Breviolum24904
OG0002133	Durusdinium3636	Breviolum207252
OG0002134	Durusdinium24707	Breviolum314663
OG0002134	Durusdinium18134	Breviolum314663
OG0002135	Durusdinium26731	Breviolum81631
OG0002135	Durusdinium31104	Breviolum81631
OG0002136	Durusdinium45851	Breviolum95457
OG0002136	Durusdinium45851	Breviolum37546
OG0002137	Durusdinium51799	Breviolum394390
OG0002137	Durusdinium23305	Breviolum394390
OG0002138	Durusdinium37412	Breviolum94177
OG0002138	Durusdinium39631	Breviolum94177
OG0002139	Durusdinium26232	Breviolum28187
OG0002139	Durusdinium34981	Breviolum28187
OG0002140	Durusdinium34193	Breviolum89570
OG0002140	Durusdinium34193	Breviolum237310
OG0002141	Durusdinium38812	Breviolum59871
OG0002141	Durusdinium38812	Breviolum94663
OG0002142	Durusdinium17049	Breviolum47193
OG0002142	Durusdinium17049	Breviolum86333
OG0002143	Durusdinium27275	Breviolum7477
OG0002143	Durusdinium54834	Breviolum7477
OG0002145	Durusdinium14439	Breviolum300189
OG0002145	Durusdinium14439	Breviolum230033
OG0002146	Durusdinium31324	Breviolum39977
OG0002146	Durusdinium21731	Breviolum39977
OG0002147	Durusdinium35808	Breviolum267852
OG0002147	Durusdinium35808	Breviolum208752
OG0002148	Durusdinium23937	Breviolum398068
OG0002148	Durusdinium34111	Breviolum398068
OG0002149	Durusdinium38646	Breviolum59588
OG0002149	Durusdinium23689	Breviolum59588
OG0002150	Durusdinium40383	Breviolum178085
OG0002150	Durusdinium40383	Breviolum71520
OG0002151	Durusdinium50040	Breviolum310445
OG0002151	Durusdinium50040	Breviolum58060
OG0002152	Durusdinium32877	Breviolum92909
OG0002152	Durusdinium32877	Breviolum91043
OG0002153	Durusdinium9843	Breviolum265185
OG0002153	Durusdinium26346	Breviolum265185
OG0002154	Durusdinium26219	Breviolum49911
OG0002154	Durusdinium26219	Breviolum86742
OG0002155	Durusdinium11058	Breviolum8628
OG0002155	Durusdinium33751	Breviolum8628
OG0002156	Durusdinium39636	Breviolum75000
OG0002156	Durusdinium39636	Breviolum93568
OG0002157	Durusdinium49476	Breviolum343394
OG0002157	Durusdinium49476	Breviolum81263
OG0002158	Durusdinium30246	Breviolum240638
OG0002158	Durusdinium30246	Breviolum94783
OG0002159	Durusdinium20313	Breviolum62149
OG0002159	Durusdinium28093	Breviolum62149
OG0002160	Durusdinium23325	Breviolum69204
OG0002160	Durusdinium49490	Breviolum69204
OG0002161	Durusdinium38438	Breviolum31913
OG0002161	Durusdinium52884	Breviolum31913
OG0002162	Durusdinium41143	Breviolum53204
OG0002162	Durusdinium24893	Breviolum53204
OG0002163	Durusdinium46310	Breviolum390427
OG0002163	Durusdinium46310	Breviolum343068
OG0002164	Durusdinium19408	Breviolum34291
OG0002164	Durusdinium19773	Breviolum34291
OG0002165	Durusdinium4524	Breviolum184964
OG0002165	Durusdinium4524	Breviolum229001
OG0002167	Durusdinium37815	Breviolum343638
OG0002167	Durusdinium37815	Breviolum57399
OG0002168	Durusdinium23480	Breviolum6678
OG0002168	Durusdinium29177	Breviolum6678
OG0002170	Durusdinium29647	Breviolum5607
OG0002170	Durusdinium33414	Breviolum5607
OG0002171	Durusdinium24260	Breviolum246565
OG0002171	Durusdinium24260	Breviolum238828
OG0002172	Durusdinium8928	Breviolum182145
OG0002172	Durusdinium11803	Breviolum182145
OG0002173	Durusdinium38231	Breviolum50072
OG0002173	Durusdinium17616	Breviolum50072
OG0002174	Durusdinium20471	Breviolum53876
OG0002174	Durusdinium36621	Breviolum53876
OG0002175	Durusdinium43633	Breviolum205628
OG0002175	Durusdinium43633	Breviolum207070
OG0002176	Durusdinium40117	Breviolum82225
OG0002176	Durusdinium24739	Breviolum82225
OG0002177	Durusdinium41680	Breviolum271559
OG0002177	Durusdinium51955	Breviolum271559
OG0002178	Durusdinium25202	Breviolum268013
OG0002178	Durusdinium20323	Breviolum268013
OG0002179	Durusdinium8589	Breviolum197033
OG0002179	Durusdinium8589	Breviolum310567
OG0002180	Durusdinium45859	Breviolum98146
OG0002180	Durusdinium45859	Breviolum68413
OG0002181	Durusdinium29891	Breviolum72334
OG0002181	Durusdinium38302	Breviolum72334
OG0002182	Durusdinium7670	Breviolum90790
OG0002182	Durusdinium7670	Breviolum8677
OG0002183	Durusdinium2375	Breviolum279371
OG0002183	Durusdinium12182	Breviolum279371
OG0002185	Durusdinium37889	Breviolum309386
OG0002185	Durusdinium37889	Breviolum82819
OG0002186	Durusdinium22920	Breviolum306014
OG0002186	Durusdinium31562	Breviolum306014
OG0002187	Durusdinium36430	Breviolum78372
OG0002187	Durusdinium31622	Breviolum78372
OG0002188	Durusdinium41764	Breviolum37271
OG0002188	Durusdinium41764	Breviolum68513
OG0002189	Durusdinium31638	Breviolum227790
OG0002189	Durusdinium15481	Breviolum227790
OG0002190	Durusdinium29814	Breviolum57195
OG0002190	Durusdinium29814	Breviolum88277
OG0002191	Durusdinium9780	Breviolum62900
OG0002191	Durusdinium9780	Breviolum238832
OG0002192	Durusdinium25157	Breviolum273569
OG0002192	Durusdinium25157	Breviolum27238
OG0002193	Durusdinium33809	Breviolum233004
OG0002193	Durusdinium36004	Breviolum233004
OG0002194	Durusdinium11009	Breviolum9388
OG0002194	Durusdinium52858	Breviolum9388
OG0002195	Durusdinium27988	Breviolum48518
OG0002195	Durusdinium27988	Breviolum283601
OG0002196	Durusdinium41151	Breviolum291851
OG0002196	Durusdinium41348	Breviolum291851
OG0002197	Durusdinium28012	Breviolum2120
OG0002197	Durusdinium28012	Breviolum72424
OG0002198	Durusdinium14266	Breviolum167032
OG0002198	Durusdinium14266	Breviolum210903
OG0002199	Durusdinium17221	Breviolum58654
OG0002199	Durusdinium15484	Breviolum58654
OG0002200	Durusdinium31192	Breviolum6845
