"","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv.LH_CC"
"970","Ofaveolata036553",1.71823535672829,NA,NA,NA,-3.74611611821906
"971","Ofaveolata036569",-3.12377996421848,NA,"Belongs to the glycosyl hydrolase 18 family","Carbohydrate transport and metabolism",-5.86124129619974
"972","Ofaveolata000010",NA,14.1192513772093,NA,NA,9.87557298218378
"973","Ofaveolata000012",NA,1.69008382412484,"RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding","Transcription",2.93847251147439
"974","Ofaveolata000015",NA,2.52871825772255,"protein dimerization activity","Transcription",1.09576425439425
"975","Ofaveolata000047",NA,-3.22404144988899,"Myosin, light chain 9b, regulatory","Signal transduction mechanisms",-3.72422248378878
"976","Ofaveolata000050",NA,-2.29946090622499,"folate import across plasma membrane","Posttranslational modification, protein turnover, chaperones",-3.43754809391506
"977","Ofaveolata000053",NA,-6.92656780806262,"protein-disulfide reductase (glutathione) activity",NA,-4.75992343114236
"978","Ofaveolata000063",NA,2.70227994317508,NA,NA,3.42809613369865
"979","Ofaveolata000091",NA,1.50274837348946,NA,NA,1.22764156757875
"980","Ofaveolata000099",NA,-2.5027685545065,"Family with sequence similarity 154, member B","Posttranslational modification, protein turnover, chaperones",-3.45553736519015
"981","Ofaveolata000104",NA,-3.33993242619867,"PX domain","Signal transduction mechanisms",-2.50344708003284
"982","Ofaveolata000107",NA,1.05137483651945,"RNA splicing","RNA processing and modification",1.67966152456444
"983","Ofaveolata000114",NA,-2.26606614794442,"PX domain","Signal transduction mechanisms",-2.69471304899065
"984","Ofaveolata000125",NA,-1.07282268297129,"GDP binding","Intracellular trafficking, secretion, and vesicular transport",-1.32222198575969
"985","Ofaveolata000128",NA,-2.03115661967073,"iron import into the mitochondrion","Energy production and conversion",-1.39965242371269
"986","Ofaveolata000139",NA,-1.46147554997125,NA,NA,-1.67343833232348
"987","Ofaveolata000142",NA,3.83579187595921,NA,NA,2.41768498823531
"988","Ofaveolata000164",NA,1.65743738267965,NA,NA,1.49361334348619
"989","Ofaveolata000189",NA,-4.07855431264174,"Ectonucleoside triphosphate diphosphohydrolase","Nucleotide transport and metabolism",-2.99629143909402
"990","Ofaveolata000198",NA,1.52472453150872,"dynein heavy chain binding","Cytoskeleton",1.29594827789367
"991","Ofaveolata000199",NA,1.8434022009826,NA,NA,1.53757421566424
"992","Ofaveolata000200",NA,4.17014323458768,NA,NA,1.19828259337932
"993","Ofaveolata000201",NA,2.70038291769936,NA,NA,2.27367759009135
"994","Ofaveolata000218",NA,-2.13265974783005,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","RNA processing and modification",-2.07206264427285
"995","Ofaveolata000223",NA,2.31719876447531,NA,NA,1.2717141601405
"996","Ofaveolata000230",NA,-2.68632923326063,NA,NA,-4.52745556364152
"997","Ofaveolata000233",NA,-1.57179470507601,NA,NA,-1.56748134519492
"998","Ofaveolata000249",NA,-2.19992557956073,"serine-type carboxypeptidase activity","Posttranslational modification, protein turnover, chaperones",-1.66627502849577
"999","Ofaveolata000302",NA,-2.54420409854549,"oxidoreductase activity","Secondary metabolites biosynthesis, transport and catabolism",-1.37267004768021
"1000","Ofaveolata000304",NA,-1.88826915536835,"Phosphoethanolamine","Lipid transport and metabolism",-4.83218734723611
"1001","Ofaveolata000340",NA,-4.07456841531391,"UPF0704 protein C6orf165 homolog",NA,-7.62637397027184
"1002","Ofaveolata000347",NA,-1.10942811374356,"regulation of translation involved in cellular response to UV","Translation, ribosomal structure and biogenesis",-1.32634951834926
"1003","Ofaveolata000356",NA,-2.26271753115484,NA,NA,-1.36908437968538
"1004","Ofaveolata000358",NA,1.12069407376336,"actin binding","",1.10572332227875
"1005","Ofaveolata000368",NA,-1.83482137046787,NA,NA,-1.34149740581278
"1006","Ofaveolata000392",NA,-5.3542680054299,"NK6 homeobox 1","Transcription",-1.10432317661991
"1007","Ofaveolata000407",NA,1.03102858235825,NA,NA,1.64781364497944
"1008","Ofaveolata000414",NA,-2.85422780075337,NA,NA,-1.05223803495036
"1009","Ofaveolata000415",NA,5.62953486226483,"Protein canopy homolog 4",NA,4.95313879556977
"1010","Ofaveolata000439",NA,-1.06589567228937,"Catenin (Cadherin-associated protein), alpha","Extracellular structures",-1.03862460642341
"1011","Ofaveolata000449",NA,-14.6163340889082,"Lactose-binding lectin l-2-like","Signal transduction mechanisms",-8.66315378709878
"1012","Ofaveolata000453",NA,2.91086134038508,"metalloaminopeptidase activity","Amino acid transport and metabolism",2.10195973848746
"1013","Ofaveolata000475",NA,-1.76587277389486,"Transmembrane channel-like",NA,-2.29358245447234
"1014","Ofaveolata000533",NA,-2.10642004510278,NA,NA,-1.58460268306764
"1015","Ofaveolata000572",NA,-4.27357010323894,"Cobalamin-independent synthase, Catalytic domain","Amino acid transport and metabolism",-3.159609145594
"1016","Ofaveolata000578",NA,-1.78526576093235,"MFS/sugar transport protein",NA,-1.13474117947741
"1017","Ofaveolata000604",NA,2.40660464477894,"Galactose oxidase, central domain",NA,2.59258278377552
"1018","Ofaveolata000638",NA,-1.17977981436663,"CUB and zona pellucida-like domain-containing protein",NA,-1.30625148391837
"1019","Ofaveolata000643",NA,-1.8818741267283,NA,NA,-1.05543442232975
"1020","Ofaveolata000649",NA,-2.23452111777547,NA,NA,-1.82348923490817
"1021","Ofaveolata000698",NA,-1.71261569522712,NA,NA,-1.62399909497455
"1022","Ofaveolata000708",NA,2.97238841544147,"Interferon induced with helicase C domain 1","RNA processing and modification",1.05889267176643
"1023","Ofaveolata000742",NA,-1.53789789137527,"peptidase inhibitor activity","",-1.38662032605953
"1024","Ofaveolata000765",NA,-1.41877676748751,"6,7-dihydropteridine reductase activity","Amino acid transport and metabolism",-5.03011183696996
"1025","Ofaveolata000774",NA,-2.63740937319113,"peptidyl-serine dephosphorylation","Signal transduction mechanisms",-3.36107589963211
"1026","Ofaveolata000778",NA,2.70038291769936,"IPT/TIG domain",NA,1.94233237869956
"1027","Ofaveolata000797",NA,-1.56970205436635,"L-cysteine:2-oxoglutarate aminotransferase activity","Amino acid transport and metabolism",-1.57939577506226
"1028","Ofaveolata000815",NA,1.10055644895927,"TELO2-interacting protein 1 homolog",NA,2.33623722424268
"1029","Ofaveolata000876",NA,3.41085878665141,NA,NA,2.16346518125257
"1030","Ofaveolata000882",NA,5.98818670915793,"cortical actin cytoskeleton organization","Replication, recombination and repair",2.46209920409403
"1031","Ofaveolata000919",NA,-1.18224438275879,"transmembrane protein 127",NA,-1.38768186727256
"1032","Ofaveolata000921",NA,-2.22905978180385,"histone H4-K16 acetylation",NA,-2.01355636146809
"1033","Ofaveolata000928",NA,-4.15750548604016,"BTB POZ domain-containing protein",NA,-2.15842025221762
"1034","Ofaveolata000952",NA,-1.40335512254453,NA,NA,-1.73625350758563
"1035","Ofaveolata000962",NA,-7.8110396131437,NA,NA,-5.79329062880762
"1036","Ofaveolata000973",NA,1.2923897415685,"microtubule binding","",1.40610254299991
"1037","Ofaveolata000986",NA,3.18639904364489,NA,NA,3.83165337024676
"1038","Ofaveolata001010",NA,1.71056681827659,"negative regulation of vascular smooth muscle contraction","Signal transduction mechanisms",1.41040162469667
"1039","Ofaveolata001011",NA,-5.04345389770287,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",-4.34478853333525
"1040","Ofaveolata001052",NA,7.50721325122181,NA,NA,4.8356880804584
"1041","Ofaveolata001090",NA,4.72070465891169,NA,NA,1.88231183232801
"1042","Ofaveolata001091",NA,2.08659636588572,NA,NA,1.5854259685664
"1043","Ofaveolata001100",NA,-3.27914824429758,"TIA1 cytotoxic granule-associated RNA binding protein-like 1","RNA processing and modification",-2.16420732623658
"1044","Ofaveolata001103",NA,-1.66794989348509,NA,NA,-2.34657149938642
"1045","Ofaveolata001106",NA,1.42848846151935,"PWWP domain containing 2B",NA,1.41528545093882
"1046","Ofaveolata001111",NA,-2.7882531670923,"retinol dehydrogenase activity","Secondary metabolites biosynthesis, transport and catabolism",-1.76613485456322
"1047","Ofaveolata001154",NA,-1.88992380078415,"Ubiquitin-like domain containing CTD phosphatase 1","",-1.56025314217419
"1048","Ofaveolata001171",NA,1.91965738233445,"plasma membrane repair","Cell wall/membrane/envelope biogenesis",4.20737211404515
"1049","Ofaveolata001197",NA,3.80379711918277,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","RNA processing and modification",3.56090068414454
"1050","Ofaveolata001202",NA,-10.5984634754027,NA,NA,-7.8708073976616
"1051","Ofaveolata001227",NA,-1.50984255125943,"positive regulation of glomerular metanephric mesangial cell proliferation","Transcription",-6.51505670874714
"1052","Ofaveolata001229",NA,-3.89423696170768,NA,NA,-2.71817456062429
"1053","Ofaveolata001230",NA,1.69715960825607,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",1.13854641978067
"1054","Ofaveolata001235",NA,-5.89951167670529,NA,NA,-5.77313803302099
"1055","Ofaveolata001253",NA,-3.53239817448812,"negative regulation of ERK1 and ERK2 cascade",NA,-3.97044578787902
"1056","Ofaveolata001258",NA,-4.31415113081843,"homophilic cell adhesion via plasma membrane adhesion molecules","Posttranslational modification, protein turnover, chaperones",-2.11346585874143
"1057","Ofaveolata001260",NA,-3.86293057662324,NA,NA,-2.89510393878431
"1058","Ofaveolata001267",NA,6.82265102292487,"Phosphatidylethanolamine-binding protein","Transcription",5.79329062880762
"1059","Ofaveolata001296",NA,-1.59971282531281,"Rab GTPase binding",NA,-1.27400790489929
"1060","Ofaveolata001318",NA,-7.49490317395658,NA,NA,-6.71725886800179
"1061","Ofaveolata001321",NA,-1.84480487044241,"serine-type aminopeptidase activity","Posttranslational modification, protein turnover, chaperones",-4.50448629651905
"1062","Ofaveolata001337",NA,-2.17687138953045,"spermatogenesis","",-2.93319765605402
"1063","Ofaveolata001345",NA,-2.64976735697941,"mannose-ethanolamine phosphotransferase activity","Signal transduction mechanisms",-2.22570172088486
"1064","Ofaveolata001357",NA,-2.56886179785506,NA,NA,-1.6380210254266
"1065","Ofaveolata001358",NA,-5.54893815242496,NA,NA,-5.32540804346109
"1066","Ofaveolata001359",NA,-1.85270745042076,NA,NA,-1.55891038675992
"1067","Ofaveolata001364",NA,-5.37451393855574,"alpha-L-fucosidase activity","Carbohydrate transport and metabolism",-3.15627930691501
"1068","Ofaveolata001369",NA,-6.29417994233316,"alpha-L-fucosidase activity","Carbohydrate transport and metabolism",-5.68040438227826
"1069","Ofaveolata001383",NA,5.85963748269041,"Copper/zinc superoxide dismutase (SODC)",NA,4.36481308565888
"1070","Ofaveolata001384",NA,-8.67234986121322,"Copper/zinc superoxide dismutase (SODC)",NA,-3.4280045438037
"1071","Ofaveolata001399",NA,1.10236309700966,"Uncharacterized coiled-coil protein (DUF2353)",NA,3.21321803678543
"1072","Ofaveolata001400",NA,-2.65531455510684,"V-type proton ATPase subunit B","Energy production and conversion",-1.49075475453696
"1073","Ofaveolata001402",NA,-2.53235587752981,"Calcineurin-like phosphoesterase",NA,-2.00294532439769
"1074","Ofaveolata001406",NA,4.52993906029538,NA,NA,5.89013680473489
"1075","Ofaveolata001407",NA,-2.23663651102168,"Arsenite methyltransferase",NA,-1.31789933016064
"1076","Ofaveolata001417",NA,-15.8390353050959,NA,NA,-10.1887572372101
"1077","Ofaveolata001421",NA,1.47855103787626,"Retinoic acid induced 16-like protein",NA,1.2638165903575
"1078","Ofaveolata001427",NA,1.15760751817271,"leucine-rich repeat serine threonine-protein kinase","Signal transduction mechanisms",1.28280505223718
"1079","Ofaveolata001451",NA,-6.17416438085202,NA,NA,-3.59094152139241
"1080","Ofaveolata001455",NA,-1.41208985816606,"transmembrane transport","Carbohydrate transport and metabolism",-1.75298938461166
"1081","Ofaveolata001468",NA,1.01385146082103,NA,NA,1.8707201288487
"1082","Ofaveolata001473",NA,-3.3059596234736,"acid phosphatase activity","Carbohydrate transport and metabolism",-1.72488840814938
"1083","Ofaveolata001477",NA,-3.96081480814349,"stress-activated protein kinase signaling cascade","Signal transduction mechanisms",-3.67931517599638
"1084","Ofaveolata001490",NA,-1.44326309245796,"ATP binding","Posttranslational modification, protein turnover, chaperones",-2.14359732048994
"1085","Ofaveolata001493",NA,-2.29078159031618,"recycling endosome to Golgi transport","Signal transduction mechanisms",-1.52074392951588
"1086","Ofaveolata001509",NA,-1.66220927401078,"Potassium channel subfamily K member","Intracellular trafficking, secretion, and vesicular transport",-1.11707517252302
"1087","Ofaveolata001524",NA,-2.08659636588572,"Nipsnap homolog",NA,-2.22298981052142
"1088","Ofaveolata001530",NA,-6.42296351775329,"mitochondrial electron transport, NADH to ubiquinone","Energy production and conversion",-9.6228729862061
"1089","Ofaveolata001543",NA,4.01010333132426,"tryptophan 5-monooxygenase activity","Amino acid transport and metabolism",3.98470405218032
"1090","Ofaveolata001563",NA,-6.27918187735479,"Belongs to the carnitine choline acetyltransferase family","Lipid transport and metabolism",-6.90892737920032
"1091","Ofaveolata001584",NA,4.07901086986434,NA,NA,5.50875943883769
"1092","Ofaveolata001594",NA,-10.1016010871147,NA,NA,-7.51561090293556
"1093","Ofaveolata001597",NA,-2.74229865569721,NA,NA,-1.82362118154464
"1094","Ofaveolata001600",NA,-9.21340886606841,"BCCT, betaine/carnitine/choline family transporter","Cell wall/membrane/envelope biogenesis",-10.1166175966956
"1095","Ofaveolata001602",NA,-23.5031157317537,NA,NA,-17.6899783269158
"1096","Ofaveolata001603",NA,-1.75699437745734,NA,NA,-1.18460098391711
"1097","Ofaveolata001608",NA,-4.47230177699447,NA,NA,-3.06477644273394
"1098","Ofaveolata001616",NA,-6.87880048590158,"DOMON domain-containing protein","Intracellular trafficking, secretion, and vesicular transport",-3.5277815842272
"1099","Ofaveolata001621",NA,-1.492286848171,NA,NA,-1.40087270976062
"1100","Ofaveolata001626",NA,1.33578907512023,"H4K20me3 modified histone binding",NA,1.48621569804742
"1101","Ofaveolata001629",NA,-1.22851638043068,"type B pancreatic cell proliferation",NA,-1.12188247553045
"1102","Ofaveolata001666",NA,-2.09108180813427,"eukaryotic initiation factor 4E binding","Translation, ribosomal structure and biogenesis",-5.75722916114919
"1103","Ofaveolata001712",NA,-5.90583932313103,NA,NA,-6.4098032803569
"1104","Ofaveolata001713",NA,-12.863184463478,NA,NA,-8.33741073943037
"1105","Ofaveolata001714",NA,-10.6316771746581,NA,NA,-8.22527021572202
"1106","Ofaveolata001715",NA,-10.0840672289975,NA,NA,-8.00545425343181
"1107","Ofaveolata001720",NA,-5.01863811612061,NA,NA,-3.54681067721454
"1108","Ofaveolata001721",NA,-7.29375575129039,NA,NA,-5.35742203873403
"1109","Ofaveolata001724",NA,-4.72030022619376,NA,NA,-4.6303134407294
"1110","Ofaveolata001725",NA,-2.93514894237993,NA,NA,-4.91919284993405
"1111","Ofaveolata001729",NA,-5.75088247727125,NA,NA,-4.88578683514011
"1112","Ofaveolata001730",NA,-9.20663221321455,NA,NA,-8.16073989883999
"1113","Ofaveolata001732",NA,-7.67214340060936,NA,NA,-7.49911977028659
"1114","Ofaveolata001733",NA,-9.43380639580283,NA,NA,-8.03292107264547
"1115","Ofaveolata001734",NA,-13.5128519504807,NA,NA,-11.2743855703508
"1116","Ofaveolata001746",NA,-2.66825318888508,NA,NA,-3.76890310543352
"1117","Ofaveolata001752",NA,-3.46083734522521,"adenosine kinase activity","Carbohydrate transport and metabolism",-2.78523557629305
"1118","Ofaveolata001771",NA,-3.17384376327023,"2 iron, 2 sulfur cluster binding",NA,-3.62477647152425
"1119","Ofaveolata001805",NA,4.96919963413359,"Ligand for members of the frizzled family of seven transmembrane receptors","Signal transduction mechanisms",4.37334291621952
"1120","Ofaveolata001809",NA,-1.84862373779957,NA,NA,-1.92773281847472
"1121","Ofaveolata001813",NA,1.89984553506208,"poly(A)-specific ribonuclease activity","Transcription",3.00381302568248
"1122","Ofaveolata001827",NA,1.10662899545651,"heme binding","Secondary metabolites biosynthesis, transport and catabolism",1.90430550556759
"1123","Ofaveolata001837",NA,-6.78672928722181,NA,NA,-6.40314729989333
"1124","Ofaveolata001844",NA,1.70879405112196,"acetyl-CoA","Lipid transport and metabolism",1.03511411297834
"1125","Ofaveolata001849",NA,-2.60694869573004,NA,NA,-1.00088043500254
"1126","Ofaveolata001856",NA,-3.96285345721815,NA,NA,-4.62132172592026
"1127","Ofaveolata001861",NA,5.87389594466049,"PRELI domain-containing protein 2",NA,3.77208528052122
"1128","Ofaveolata001887",NA,-7.18281619804231,"negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment",NA,-4.97904885827139
"1129","Ofaveolata001889",NA,-6.96012072723714,NA,NA,-4.1831222704389
"1130","Ofaveolata001919",NA,-1.52138550495866,"Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide","Inorganic ion transport and metabolism",-1.32982169466371
"1131","Ofaveolata001923",NA,1.33816367814054,"heme binding","Secondary metabolites biosynthesis, transport and catabolism",1.36598786807672
"1132","Ofaveolata001933",NA,-3.03967728520469,NA,NA,-1.64282097784596
"1133","Ofaveolata001934",NA,-1.40231063417508,"carbohydrate binding","",-1.1759081961634
"1134","Ofaveolata001946",NA,2.28193638607792,"calcium ion homeostasis",NA,2.19620624842686
"1135","Ofaveolata001955",NA,-1.93044168911077,"deoxyribose-phosphate aldolase activity","Nucleotide transport and metabolism",-2.3101467300891
"1136","Ofaveolata001962",NA,-2.21927891797263,NA,NA,-2.16346518125257
"1137","Ofaveolata001979",NA,5.94102058340629,NA,NA,2.94497547517873
"1138","Ofaveolata002017",NA,-5.28436205362325,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","Lipid transport and metabolism",-2.79165139957776
"1139","Ofaveolata002144",NA,-2.15207458301504,"Transmembrane protein 258",NA,-3.16365855185995
"1140","Ofaveolata002148",NA,-2.97184221966111,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","Lipid transport and metabolism",-3.38258859376813
"1141","Ofaveolata002149",NA,-4.32067814071673,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","Lipid transport and metabolism",-1.69363432508875
"1142","Ofaveolata002172",NA,-4.6576239740768,"carboxypeptidase Q","",-4.56824916685415
"1143","Ofaveolata002180",NA,-1.32035618165908,"histone acetyltransferase activity","Chromatin structure and dynamics",-1.15695219538422
"1144","Ofaveolata002186",NA,-8.74037378362358,"Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family","Inorganic ion transport and metabolism",-6.90506511525087
"1145","Ofaveolata002188",NA,-2.44996934812507,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",-2.16552837418828
"1146","Ofaveolata002203",NA,-3.81751419120367,"spliceosomal snRNP assembly","RNA processing and modification",-3.40640585683343
"1147","Ofaveolata002236",NA,-2.9951677835525,"26S proteasome non-ATPase regulatory subunit","Posttranslational modification, protein turnover, chaperones",-1.12598103599063
"1148","Ofaveolata002238",NA,-5.29754481654754,NA,NA,-3.26684551345712
"1149","Ofaveolata002239",NA,-5.47152780311962,NA,NA,-1.91060913826921
"1150","Ofaveolata002241",NA,-4.72030022619376,NA,NA,-3.64557471410758
"1151","Ofaveolata002242",NA,-2.45014672864067,NA,NA,-2.16030357868603
"1152","Ofaveolata002269",NA,1.2877214372454,"Putative zinc-finger domain",NA,1.00869103742096
"1153","Ofaveolata002275",NA,-3.3970425054372,NA,NA,-1.29594827789367
"1154","Ofaveolata002278",NA,-3.6634417064623,NA,NA,-1.18484741682917
"1155","Ofaveolata002291",NA,-1.69695843220799,"oxidoreductase activity","Secondary metabolites biosynthesis, transport and catabolism",-2.89982910619112
"1156","Ofaveolata002293",NA,-6.02930138459583,"positive regulation of Golgi to plasma membrane protein transport","Signal transduction mechanisms",-6.53914845983312
"1157","Ofaveolata002294",NA,-5.88605312154454,"arginine transport",NA,-5.35430749722693
"1158","Ofaveolata002297",NA,-1.39154963657689,"ATP synthesis coupled proton transport","Energy production and conversion",-1.51122773224118
"1159","Ofaveolata002314",NA,-3.51567575047146,"positive regulation of neural precursor cell proliferation",NA,-2.09959819479322
"1160","Ofaveolata002328",NA,-5.1092858604029,NA,NA,-1.47772471693439
"1161","Ofaveolata002330",NA,1.44611087317768,NA,NA,2.11262906519403
"1162","Ofaveolata002345",NA,-12.9318816453366,NA,NA,-9.99169436926238
"1163","Ofaveolata002351",NA,-1.23532822994718,NA,NA,-1.86519101953337
"1164","Ofaveolata002355",NA,-2.40660464477894,"Adp-ribosylation factor","Signal transduction mechanisms",-1.45672080640733
"1165","Ofaveolata002357",NA,-3.6252752226722,"acidic dipeptidase","",-2.42444593149338
"1166","Ofaveolata002359",NA,-2.86966846209299,"Family of unknown function (DUF572)",NA,-3.60451356914892
"1167","Ofaveolata002362",NA,-5.91717841023936,"brassinosteroid metabolic process","",-4.07001373393297
"1168","Ofaveolata002363",NA,-5.31027179538076,"Haloacid dehalogenase-like hydrolase",NA,-3.15147538614147
"1169","Ofaveolata002376",NA,-5.55248199749502,NA,NA,-3.37636661303034
"1170","Ofaveolata002385",NA,3.16982723601134,NA,NA,4.6721565189899
"1171","Ofaveolata002391",NA,-1.22325744141353,"cyclin-dependent protein serine/threonine kinase inhibitor activity","Signal transduction mechanisms",-2.71488346921049
"1172","Ofaveolata002402",NA,-2.87699883462441,NA,NA,-2.29774052729844
"1173","Ofaveolata002433",NA,2.19364965653939,"Chondroitin sulfate synthase","Carbohydrate transport and metabolism",3.07791563978465
"1174","Ofaveolata002442",NA,-2.19634602116269,NA,NA,-1.67980051714908
"1175","Ofaveolata002455",NA,3.33204597525771,"cytoskeletal anchoring at plasma membrane","Cytoskeleton",2.76857124617117
"1176","Ofaveolata002456",NA,1.02806759451476,NA,NA,1.02950425216257
"1177","Ofaveolata002461",NA,-5.81570240081156,"ephrin receptor binding","Signal transduction mechanisms",-2.22298981052142
"1178","Ofaveolata002477",NA,-7.42026977758375,"Belongs to the peptidase S1 family","Posttranslational modification, protein turnover, chaperones",-4.91311063510498
"1179","Ofaveolata002478",NA,-1.54428003054541,NA,NA,-1.80795992540466
"1180","Ofaveolata002482",NA,-1.2571024150104,NA,NA,-2.73594517785179
"1181","Ofaveolata002484",NA,-1.26574212914282,"Ribosomal protein L4","Translation, ribosomal structure and biogenesis",-1.27132296178586
"1182","Ofaveolata002486",NA,-3.58499182861146,NA,NA,-5.26795220617899
"1183","Ofaveolata002487",NA,-9.8201021717076,NA,NA,-7.19915625344433
"1184","Ofaveolata002490",NA,1.42663788450092,"cell-substrate adherens junction assembly","Signal transduction mechanisms",2.93366013008671
"1185","Ofaveolata002503",NA,-1.34352575927324,"chitin binding","Cell cycle control, cell division, chromosome partitioning",-2.39827758148574
"1186","Ofaveolata002519",NA,-4.66088404646306,"mesenchymal-epithelial cell signaling involved in prostate gland development","Signal transduction mechanisms",-5.06688463288962
"1187","Ofaveolata002528",NA,-3.42315322806869,"Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Amino acid transport and metabolism",-3.443337383134
"1188","Ofaveolata002535",NA,-7.28740080079167,"BCCT, betaine/carnitine/choline family transporter","Cell wall/membrane/envelope biogenesis",-9.87431044959923
"1189","Ofaveolata002538",NA,1.18729339684367,NA,NA,1.92748502629867
"1190","Ofaveolata002545",NA,-2.49832441131695,"metalloaminopeptidase activity","",-1.2356979708294
"1191","Ofaveolata002551",NA,-1.84475148096015,NA,NA,-4.5003601852622
"1192","Ofaveolata002554",NA,-5.38982927307287,"Guanidinoacetate N-methyltransferase","Amino acid transport and metabolism",-3.01239473508843
"1193","Ofaveolata002556",NA,3.17375820065368,"dihydrofolate reductase activity","Coenzyme transport and metabolism",2.76857124617117
"1194","Ofaveolata002557",NA,-3.19083096984387,"regulation of peroxisome size","Intracellular trafficking, secretion, and vesicular transport",-3.01670828180897
"1195","Ofaveolata002559",NA,1.22862569340309,"Ankyrin repeat",NA,1.05460513481273
"1196","Ofaveolata002574",NA,-5.6181349845222,NA,NA,-5.4063772232133
"1197","Ofaveolata002590",NA,1.23289215045019,"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity","Carbohydrate transport and metabolism",2.38288514884818
"1198","Ofaveolata002598",NA,2.85422780075337,"regulation of inclusion body assembly",NA,3.113516258626
"1199","Ofaveolata002604",NA,-1.46807868416379,NA,NA,-2.42123154503307
"1200","Ofaveolata002609",NA,2.37417269911918,NA,NA,1.0651040684406
"1201","Ofaveolata002628",NA,-5.81951602079606,"structural constituent of ribosome","Translation, ribosomal structure and biogenesis",-4.20286729434708
"1202","Ofaveolata002636",NA,-1.53658121369756,"O-phospho-L-serine:2-oxoglutarate aminotransferase activity","Amino acid transport and metabolism",-1.77342710720369
"1203","Ofaveolata002642",NA,-1.3026684800673,"Fes/CIP4 homology domain","Signal transduction mechanisms",-1.19812961303321
"1204","Ofaveolata002643",NA,1.99419112726361,"Ral GTPase binding",NA,1.8026788358309
"1205","Ofaveolata002648",NA,-2.32602033247835,"Prostaglandin G H synthase","Secondary metabolites biosynthesis, transport and catabolism",-1.90517991636511
"1206","Ofaveolata002651",NA,1.60048408525475,"7 transmembrane receptor (rhodopsin family)","Signal transduction mechanisms",1.16518415008004
"1207","Ofaveolata002657",NA,2.32216202393917,NA,NA,1.45277210878561
"1208","Ofaveolata002676",NA,-1.91913247128568,NA,NA,-2.3215344913447
"1209","Ofaveolata002691",NA,-1.95563859590756,"threonine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",-1.65822618526848
"1210","Ofaveolata002736",NA,-1.37026163464691,NA,NA,-1.57306236776869
"1211","Ofaveolata002767",NA,-1.40259054824565,NA,NA,-1.29707266210878
"1212","Ofaveolata002768",NA,-1.66498207722987,NA,NA,-3.06011179874452
"1213","Ofaveolata002772",NA,-3.41085878665141,"Nidogen-like","Extracellular structures",-2.45251182907225
"1214","Ofaveolata002778",NA,5.2304700965696,"positive regulation of skeletal muscle acetylcholine-gated channel clustering",NA,4.95482567418529
"1215","Ofaveolata002790",NA,-6.95143443512314,NA,NA,-9.74234880718195
"1216","Ofaveolata002793",NA,-3.45858184612384,NA,NA,-2.51433002053014
"1217","Ofaveolata002794",NA,-7.0796315890871,NA,NA,-6.24307469618433
"1218","Ofaveolata002801",NA,-2.51068923635095,"regulation of alternative mRNA splicing, via spliceosome",NA,-1.19002256912726
"1219","Ofaveolata002804",NA,-2.85798763026444,NA,NA,-3.48151921778273
"1220","Ofaveolata002806",NA,1.041696519187,NA,NA,1.11658488855502
"1221","Ofaveolata002807",NA,-4.28148347786196,"Interferon-induced transmembrane protein",NA,-2.85741960291871
"1222","Ofaveolata002818",NA,-1.26026976966521,NA,NA,-3.02616591731833
"1223","Ofaveolata002823",NA,-2.38824491539229,NA,NA,-1.89863063516386
"1224","Ofaveolata002832",NA,2.90624308073492,"sphingosine N-acyltransferase activity","Intracellular trafficking, secretion, and vesicular transport",3.98847964677203
"1225","Ofaveolata002833",NA,5.46545563253685,"Sulfide quinone","Energy production and conversion",2.86234744332806
"1226","Ofaveolata002839",NA,-1.49243784109978,"SCP / Tpx-1 / Ag5 / PR-1 / Sc7 family of extracellular domains.",NA,-1.14781352431207
"1227","Ofaveolata002854",NA,-5.38376610503743,"glutathione hydrolase activity","Amino acid transport and metabolism",-5.31594888685021
"1228","Ofaveolata002890",NA,1.09297791806794,"protein-glutamine gamma-glutamyltransferase activity",NA,1.03862460642341
"1229","Ofaveolata002891",NA,1.25460460762596,"phytanoyl-CoA dioxygenase activity","Lipid transport and metabolism",1.83918939717203
"1230","Ofaveolata002898",NA,-9.89742588423896,NA,NA,-4.8299217303811
"1231","Ofaveolata002916",NA,-14.6233066935805,NA,NA,-11.1071099940578
"1232","Ofaveolata002917",NA,-1.47843729899139,NA,NA,-1.63614696310867
