"row_label","comparison","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"Urban Sites vs Emerald Reef_37","Urban Sites vs Emerald Reef","Ofaveolata011945",1.00889144100362,3.39292951894011,NA,NA,1.00889144100362,3.39292951894011,"Direct",1.00889144100362,3.39292951894011,2.38403807793648,0.097973485552582,0.000404641555095878,242.124132627376,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_38","Urban Sites vs Emerald Reef","Ofaveolata012253",1.18412608650628,8.71159596810983,NA,NA,1.18412608650628,8.71159596810983,"Direct",1.18412608650628,8.71159596810983,7.52746988160356,0.0654446144465598,1.94269235845718e-09,33687585.253351,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_39","Urban Sites vs Emerald Reef","Ofaveolata012351",1.15133011629375,4.02252865427572,NA,NA,1.15133011629375,4.02252865427572,"Direct",1.15133011629375,4.02252865427572,2.87119853798197,0.0705780871556044,9.49448353569881e-05,743.358887192064,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_40","Urban Sites vs Emerald Reef","Ofaveolata013242",-4.30469521546041,-1.14643281231693,NA,NA,-4.30469521546041,-1.14643281231693,"Direct",4.30469521546041,1.14643281231693,3.15826240314348,4.9579801598853e-05,0.0713784622886383,1439.66817104588,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","Star Island vs Emerald Reef >> MacArthur North vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_41","Urban Sites vs Emerald Reef","Ofaveolata013610",1.08041144689214,4.35218450901007,NA,NA,1.08041144689214,4.35218450901007,"Direct",1.08041144689214,4.35218450901007,3.27177306211793,0.0830976138349419,4.44442407020812e-05,1869.70488239325,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_42","Urban Sites vs Emerald Reef","Ofaveolata014082",-1.27284954229753,-7.28427516120445,NA,NA,-1.27284954229753,-7.28427516120445,"Direct",1.27284954229753,7.28427516120445,6.01142561890692,0.0533519696925277,5.19666640732507e-08,1026657.58220163,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_43","Urban Sites vs Emerald Reef","Ofaveolata016004",-1.04572406616762,-3.56197751076159,"sodium-dependent L-ascorbate transmembrane transporter activity","Nucleotide transport and metabolism",-1.04572406616762,-3.56197751076159,"Direct",1.04572406616762,3.56197751076159,2.51625344459398,0.0900069268923798,0.000274171614359489,328.286818103512,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_44","Urban Sites vs Emerald Reef","Ofaveolata016671",-1.03320037082766,-3.96568260335452,"NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 4",NA,-1.03320037082766,-3.96568260335452,"Direct",1.03320037082766,3.96568260335452,2.93248223252687,0.0926402309716114,0.000108222458756001,856.016690403224,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_45","Urban Sites vs Emerald Reef","Ofaveolata018028",-1.18954926863897,-4.42698296415698,NA,NA,-1.18954926863897,-4.42698296415698,"Direct",1.18954926863897,4.42698296415698,3.23743369551801,0.0646324667387434,3.7412526360071e-05,1727.56221049331,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_46","Urban Sites vs Emerald Reef","Ofaveolata018307",1.22771572813023,13.1162107651059,NA,NA,1.22771572813023,13.1162107651059,"Direct",1.22771572813023,13.1162107651059,11.8884950369757,0.0591948973613772,7.65225149505364e-14,773561838625.408,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_47","Urban Sites vs Emerald Reef","Ofaveolata018679",-1.00729947257435,-3.32033975704574,NA,NA,-1.00729947257435,-3.32033975704574,"Direct",1.00729947257435,3.32033975704574,2.31304028447139,0.0983332803887106,0.000478255797092258,205.608130599913,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_48","Urban Sites vs Emerald Reef","Ofaveolata018727",1.15133011629375,3.40913413840977,NA,NA,1.15133011629375,3.40913413840977,"Direct",1.15133011629375,3.40913413840977,2.25780402211602,0.0705780871556044,0.000389821565802632,181.052289937541,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_49","Urban Sites vs Emerald Reef","Ofaveolata018828",5.50584007300296,1.10124026880993,NA,NA,5.50584007300296,1.10124026880993,"Direct",5.50584007300296,1.10124026880993,4.40459980419304,3.12003831270271e-06,0.07920630087953,25386.3231605377,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","Star Island vs Emerald Reef >> MacArthur North vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_50","Urban Sites vs Emerald Reef","Ofaveolata019245",-1.15778605711885,-3.68327378091601,NA,NA,-1.15778605711885,-3.68327378091601,"Direct",1.15778605711885,3.68327378091601,2.52548772379716,0.0695366785988703,0.00020736058961808,335.341825208658,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_51","Urban Sites vs Emerald Reef","Ofaveolata021157",1.27252323960556,4.83872362167531,NA,NA,1.27252323960556,4.83872362167531,"Direct",1.27252323960556,4.83872362167531,3.56620038206976,0.0533920702088643,1.44969412308435e-05,3682.98866351667,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_52","Urban Sites vs Emerald Reef","Ofaveolata021570",1.06384712652682,7.33875630477798,NA,NA,1.06384712652682,7.33875630477798,"Direct",1.06384712652682,7.33875630477798,6.27490917825117,0.0863282373294227,4.58399035546701e-08,1883255.21292742,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_53","Urban Sites vs Emerald Reef","Ofaveolata022239",-1.28135143549449,-5.50510779344827,NA,NA,-1.28135143549449,-5.50510779344827,"Direct",1.28135143549449,5.50510779344827,4.22375635795378,0.0523176905194052,3.12530355929459e-06,16740.0348563945,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_54","Urban Sites vs Emerald Reef","Ofaveolata022475",-1.16807219099303,-12.4295233639976,NA,NA,-1.16807219099303,-12.4295233639976,"Direct",1.16807219099303,12.4295233639976,11.2614511730046,0.0679090740762109,3.71943210974351e-13,182579146688.32,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_55","Urban Sites vs Emerald Reef","Ofaveolata023221",1.21487182301333,4.85492531200282,"Transfers N-acetylgalactosamine (GalNAc) from UDP-GalNAc to N-acetylglucosamine-beta-benzyl with a beta-1,4-linkage to form N,N'-diacetyllactosediamine, GalNAc-beta-1,4-GlcNAc structures in N-linked glycans and probably O-linked glycans","Carbohydrate transport and metabolism",1.21487182301333,4.85492531200282,"Direct",1.21487182301333,4.85492531200282,3.64005348898949,0.0609716821546184,1.39660852281001e-05,4365.69598128628,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_56","Urban Sites vs Emerald Reef","Ofaveolata023330",-1.19433787704729,-4.53950894537583,"glutathione hydrolase activity","Amino acid transport and metabolism",-1.19433787704729,-4.53950894537583,"Direct",1.19433787704729,4.53950894537583,3.34517106832854,0.0639237321316437,2.88729430756353e-05,2213.9666179575,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_57","Urban Sites vs Emerald Reef","Ofaveolata023978",-1.09429675580661,-5.55668256576719,"FAD dependent oxidoreductase","Amino acid transport and metabolism",-1.09429675580661,-5.55668256576719,"Direct",1.09429675580661,5.55668256576719,4.46238580996058,0.0804828309658745,2.7753479189255e-06,28999.1861622287,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_58","Urban Sites vs Emerald Reef","Ofaveolata024125",-1.29386707313195,-5.24268168758815,NA,NA,-1.29386707313195,-5.24268168758815,"Direct",1.29386707313195,5.24268168758815,3.9488146144562,0.050831500148299,5.71897650569716e-06,8888.2162914398,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_59","Urban Sites vs Emerald Reef","Ofaveolata024130",-1.10374038533072,-3.35197542505295,"Eukaryotic translation initiation factor 4 gamma","Translation, ribosomal structure and biogenesis",-1.10374038533072,-3.35197542505295,"Direct",1.10374038533072,3.35197542505295,2.24823503972223,0.0787516414410292,0.000444656428044407,177.106719872189,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_60","Urban Sites vs Emerald Reef","Ofaveolata025212",-1.25603528179788,-14.2368370724127,"Galactosyltransferase","Carbohydrate transport and metabolism",-1.25603528179788,-14.2368370724127,"Direct",1.25603528179788,14.2368370724127,12.9808017906148,0.0554580657360178,5.79646112567118e-15,9567573133615.44,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_61","Urban Sites vs Emerald Reef","Ofaveolata025237",1.29160469616972,4.37098799149109,NA,NA,1.29160469616972,4.37098799149109,"Direct",1.29160469616972,4.37098799149109,3.07938329532137,0.0510969883738632,4.25610181353716e-05,1200.5584126616,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_62","Urban Sites vs Emerald Reef","Ofaveolata025791",1.22915534250308,10.3168789266794,NA,NA,1.22915534250308,10.3168789266794,"Direct",1.22915534250308,10.3168789266794,9.08772358417635,0.0589990009292941,4.82082174544443e-11,1223837014.61368,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_63","Urban Sites vs Emerald Reef","Ofaveolata026149",1.12019703938352,13.1532389391467,"Cleavage and polyadenylation","RNA processing and modification",1.12019703938352,13.1532389391467,"Direct",1.12019703938352,13.1532389391467,12.0330418997632,0.0758233486485812,7.02685611548678e-14,1079050821625.21,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_64","Urban Sites vs Emerald Reef","Ofaveolata026401",-1.00257864576173,-3.15573071919696,"V-maf avian musculoaponeurotic fibrosarcoma oncogene homolog","Transcription",-1.00257864576173,-3.15573071919696,"Direct",1.00257864576173,3.15573071919696,2.15315207343522,0.0994080041130731,0.00069866547171375,142.28269198596,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_65","Urban Sites vs Emerald Reef","Ofaveolata027116",1.18506506765469,8.37590309323546,"protein tyrosine kinase collagen receptor activity","",1.18506506765469,8.37590309323546,"Direct",1.18506506765469,8.37590309323546,7.19083802558078,0.0653032705468626,4.20820518146154e-09,15518081.3983462,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_66","Urban Sites vs Emerald Reef","Ofaveolata027125",-1.08041144689214,-7.6120228372828,"-","",-1.08041144689214,-7.6120228372828,"Direct",1.08041144689214,7.6120228372828,6.53161139039066,0.0830976138349419,2.44330206879713e-08,3401037.26412559,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_67","Urban Sites vs Emerald Reef","Ofaveolata027211",-1.14008111779966,-3.32033975704574,"phosphoglucomutase activity","Carbohydrate transport and metabolism",-1.14008111779966,-3.32033975704574,"Direct",1.14008111779966,3.32033975704574,2.18025863924608,0.0724300662101343,0.000478255797092258,151.44629014536,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_68","Urban Sites vs Emerald Reef","Ofaveolata027439",-1.28747003639832,-3.98369242834243,NA,NA,-1.28747003639832,-3.98369242834243,"Direct",1.28747003639832,3.98369242834243,2.69622239194411,0.051585775480169,0.000103826346398137,496.846679766193,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_69","Urban Sites vs Emerald Reef","Ofaveolata029007",-1.15204837165078,-3.27308835552024,"DENN domain-containing protein","Signal transduction mechanisms",-1.15204837165078,-3.27308835552024,"Direct",1.15204837165078,3.27308835552024,2.12103998386946,0.0704614584735328,0.000533226401617823,132.141728653628,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_70","Urban Sites vs Emerald Reef","Ofaveolata029965",-1.25668209247798,-4.71102038483561,NA,NA,-1.25668209247798,-4.71102038483561,"Direct",1.25668209247798,4.71102038483561,3.45433829235763,0.055375531483188,1.94526877280697e-05,2846.67765489714,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_71","Urban Sites vs Emerald Reef","Ofaveolata030686",1.00729947257435,3.72608742026958,NA,NA,1.00729947257435,3.72608742026958,"Direct",1.00729947257435,3.72608742026958,2.71878794769523,0.0983332803887106,0.000187893856228821,523.344841403215,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_72","Urban Sites vs Emerald Reef","Ofaveolata031457",-1.00326327590558,-5.27608298419398,"homophilic cell adhesion via plasma membrane adhesion molecules","Posttranslational modification, protein turnover, chaperones",-1.00326327590558,-5.27608298419398,"Direct",1.00326327590558,5.27608298419398,4.2728197082884,0.0992514188847951,5.29562246439753e-06,18742.1629000297,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_73","Urban Sites vs Emerald Reef","Ofaveolata031663",1.21450497863987,5.95937586533208,NA,NA,1.21450497863987,5.95937586533208,"Direct",1.21450497863987,5.95937586533208,4.74487088669221,0.061023206106169,1.09805510321128e-06,55573.9014624179,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_74","Urban Sites vs Emerald Reef","Ofaveolata031835",1.03320037082766,10.2903967399049,"Sortilin","Intracellular trafficking, secretion, and vesicular transport",1.03320037082766,10.2903967399049,"Direct",1.03320037082766,10.2903967399049,9.25719636907728,0.0926402309716114,5.12393085003898e-11,1807991436.31899,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_75","Urban Sites vs Emerald Reef","Ofaveolata032021",1.24050516033214,4.25550596720263,"bone morphogenetic protein","Posttranslational modification, protein turnover, chaperones",1.24050516033214,4.25550596720263,"Direct",1.24050516033214,4.25550596720263,3.01500080687048,0.0574770989316352,5.55256987840683e-05,1035.14408985928,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_76","Urban Sites vs Emerald Reef","Ofaveolata032061",1.04773755289226,3.37867851293183,NA,NA,1.04773755289226,3.37867851293183,"Direct",1.04773755289226,3.37867851293183,2.33094096003958,0.0895906004084691,0.000418139780639493,214.259930665892,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_77","Urban Sites vs Emerald Reef","Ofaveolata032087",-3.89893997421633,-1.21759404019631,NA,NA,-3.89893997421633,-1.21759404019631,"Direct",3.89893997421633,1.21759404019631,2.68134593402002,0.000126200194947354,0.0605906985916293,480.115728956723,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","Star Island vs Emerald Reef >> MacArthur North vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_78","Urban Sites vs Emerald Reef","Ofaveolata033445",1.11478435926926,3.70107585772968,"catalytic activity. It is involved in the biological process described with metabolic process","",1.11478435926926,3.70107585772968,"Direct",1.11478435926926,3.70107585772968,2.58629149846041,0.0767742602840335,0.000199032566067469,385.737177593381,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_79","Urban Sites vs Emerald Reef","Ofaveolata033492",1.16983085081045,9.12525217812412,"fibroblast growth factor receptor binding",NA,1.16983085081045,9.12525217812412,"Direct",1.16983085081045,9.12525217812412,7.95542132731367,0.0676346347747116,7.49458900964649e-10,90244621.4030646,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_80","Urban Sites vs Emerald Reef","Ofaveolata033717",1.21164354819848,3.72602202495528,"Proteasome activator complex subunit 4","Amino acid transport and metabolism",1.21164354819848,3.72602202495528,"Direct",1.21164354819848,3.72602202495528,2.5143784767568,0.0614265963625544,0.000187922151091981,326.872569335843,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_81","Urban Sites vs Emerald Reef","Ofaveolata034996",-1.00257864576173,-6.18262345758696,NA,NA,-1.00257864576173,-6.18262345758696,"Direct",1.00257864576173,6.18262345758696,5.18004481182523,0.0994080041130731,6.56714404684955e-07,151371.743034572,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_82","Urban Sites vs Emerald Reef","Ofaveolata035843",1.09865002140501,5.80761300380466,"transcription regulator activity","Translation, ribosomal structure and biogenesis",1.09865002140501,5.80761300380466,"Direct",1.09865002140501,5.80761300380466,4.70896298239965,0.0796801198388917,1.55735275755528e-06,51163.8223596644,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_83","Urban Sites vs Emerald Reef","Ofaveolata036368",1.09423407839396,4.96416973521772,NA,NA,1.09423407839396,4.96416973521772,"Direct",1.09423407839396,4.96416973521772,3.86993565682376,0.0804944470923589,1.08600109909117e-05,7412.00420144338,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Emerald Reef_84","Urban Sites vs Emerald Reef","Ofaveolata036508",-1.24226618296039,-7.8389751628192,"Ammonium transporter","Inorganic ion transport and metabolism",-1.24226618296039,-7.8389751628192,"Direct",1.24226618296039,7.8389751628192,6.59670897985881,0.0572445066756585,1.44885471077396e-08,3951017.74180512,"Star Island vs Emerald Reef","MacArthur North vs Emerald Reef","lpv.Star_Emerald","lpv.MacN_Emerald","discordant","Direct (discordant significance)","MacArthur North vs Emerald Reef >> Star Island vs Emerald Reef",2,2,1.3,100,NA,NA
"Urban Sites vs Rainbow Reef_19","Urban Sites vs Rainbow Reef","Ofaveolata000077",NA,NA,"transmembrane transport","Carbohydrate transport and metabolism",-1.18412735699009,-5.34726951720665,"Direct",1.18412735699009,5.34726951720665,4.16314216021656,0.0654444229953551,4.49500814269626e-06,14559.3558271286,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.18412735699009,-5.34726951720665
"Urban Sites vs Rainbow Reef_20","Urban Sites vs Rainbow Reef","Ofaveolata000666",NA,NA,"allantoicase activity","Nucleotide transport and metabolism",1.08542447551308,4.77733630766103,"Direct",1.08542447551308,4.77733630766103,3.69191183214795,0.0821439390003902,1.66979706107605e-05,4919.39654915042,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.08542447551308,4.77733630766103
