"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"OA+Bleaching vs OA_193","OA+Bleaching vs OA","Ofaveolata032785",-1.21317102157592,NA,"Glutathione S-transferase mu","Posttranslational modification, protein turnover, chaperones",-1.21317102157592,-3.71097999289818,"Direct",1.21317102157592,3.71097999289818,2.49780897132226,0.0612109300676805,0.000194544970264104,314.63640506657,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.71097999289818
"OA+Bleaching vs OA_194","OA+Bleaching vs OA","Ofaveolata032816",-1.25937618849822,NA,"Required for protein import into peroxisomes","Posttranslational modification, protein turnover, chaperones",-1.25937618849822,-3.84253747064121,"Direct",1.25937618849822,3.84253747064121,2.58316128214298,0.055033079003782,0.000143701906295143,382.966937757612,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.84253747064121
"OA+Bleaching vs OA_195","OA+Bleaching vs OA","Ofaveolata033931",-1.02635631528593,NA,NA,NA,-1.02635631528593,-3.34307694774398,"Direct",1.02635631528593,3.34307694774398,2.31672063245805,0.0941117143641958,0.000453861194976592,207.357922214631,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> OA",2,2,1.3,100,-3.34307694774398
"OA+Bleaching vs OA_196","OA+Bleaching vs OA","Ofaveolata035554",-3.75605963620005,NA,"Kelch-like protein 17","Signal transduction mechanisms",-3.75605963620005,-1.22541180824873,"Direct",3.75605963620005,1.22541180824873,2.53064782795132,0.000175363968002195,0.0595097590369381,339.349980015239,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA >> OA + Bleaching",2,2,1.3,100,-1.22541180824873
"OA+Bleaching vs OA_197","OA+Bleaching vs OA","Ofaveolata036178",5.0667216275031,NA,NA,NA,5.0667216275031,1.08565730456191,"Direct",5.0667216275031,1.08565730456191,3.98106432294119,8.57587362325122e-06,0.0820999127227706,9573.35850894285,"OA","OA + Bleaching","lpv.LC_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA >> OA + Bleaching",2,2,1.3,100,1.08565730456191
"Bleaching vs OA+Bleaching_1","Bleaching vs OA+Bleaching","Ofaveolata000200",NA,4.17014323458768,NA,NA,4.17014323458768,1.19828259337932,"Direct",4.17014323458768,1.19828259337932,2.97186064120836,6.75860033349496e-05,0.0633457389375849,937.26120515885,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,1.19828259337932
"Bleaching vs OA+Bleaching_2","Bleaching vs OA+Bleaching","Ofaveolata000392",NA,-5.3542680054299,"NK6 homeobox 1","Transcription",-5.3542680054299,-1.10432317661991,"Direct",5.3542680054299,1.10432317661991,4.24994482880999,4.42315332984592e-06,0.0786460333986837,17780.5351824472,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.10432317661991
"Bleaching vs OA+Bleaching_3","Bleaching vs OA+Bleaching","Ofaveolata001399",NA,1.10236309700966,"Uncharacterized coiled-coil protein (DUF2353)",NA,1.10236309700966,3.21321803678543,"Direct",1.10236309700966,3.21321803678543,2.11085493977577,0.0790017848098006,0.000612043039440374,129.078806095134,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,3.21321803678543
"Bleaching vs OA+Bleaching_4","Bleaching vs OA+Bleaching","Ofaveolata002275",NA,-3.3970425054372,NA,NA,-3.3970425054372,-1.29594827789367,"Direct",3.3970425054372,1.29594827789367,2.10109422754353,0.000400827485765046,0.0505884906551455,126.210133914816,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.29594827789367
"Bleaching vs OA+Bleaching_5","Bleaching vs OA+Bleaching","Ofaveolata002278",NA,-3.6634417064623,NA,NA,-3.6634417064623,-1.18484741682917,"Direct",3.6634417064623,1.18484741682917,2.47859428963313,0.000217049252017884,0.0653360061064868,301.019264056729,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.18484741682917
"Bleaching vs OA+Bleaching_6","Bleaching vs OA+Bleaching","Ofaveolata005659",NA,-3.44108100818614,"glutathione S-transferase","Posttranslational modification, protein turnover, chaperones",-3.44108100818614,-1.20509143086887,"Direct",3.44108100818614,1.20509143086887,2.23598957731727,0.00036217543616842,0.0623603536058391,172.182725216185,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.20509143086887
"Bleaching vs OA+Bleaching_7","Bleaching vs OA+Bleaching","Ofaveolata008482",NA,-1.22476595674447,"positive regulation of interleukin-13 biosynthetic process",NA,-1.22476595674447,-3.79682674571381,"Direct",1.22476595674447,3.79682674571381,2.57206078896935,0.0595983235056441,0.000159651592267917,373.302405939241,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.79682674571381
"Bleaching vs OA+Bleaching_8","Bleaching vs OA+Bleaching","Ofaveolata009737",NA,-5.12193449107392,NA,NA,-5.12193449107392,-1.24354356932675,"Direct",5.12193449107392,1.24354356932675,3.87839092174717,7.55206134274524e-06,0.0570763813085319,7557.722152689,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.24354356932675
"Bleaching vs OA+Bleaching_9","Bleaching vs OA+Bleaching","Ofaveolata011375",NA,-1.27292806899148,"Universal stress protein family","Signal transduction mechanisms",-1.27292806899148,-4.24339773151197,"Direct",1.27292806899148,4.24339773151197,2.97046966252049,0.0533423237604983,5.70955510028922e-05,934.264103306337,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-4.24339773151197
"Bleaching vs OA+Bleaching_10","Bleaching vs OA+Bleaching","Ofaveolata013348",NA,-1.24251479437417,NA,NA,-1.24251479437417,-3.69873225506857,"Direct",1.24251479437417,3.69873225506857,2.45621746069441,0.0572117464964191,0.000200109517558114,285.902175941252,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.69873225506857
"Bleaching vs OA+Bleaching_11","Bleaching vs OA+Bleaching","Ofaveolata015217",NA,-3.61935782501312,"O-fucosyltransferase 2","Carbohydrate transport and metabolism",-3.61935782501312,-1.23165790115497,"Direct",3.61935782501312,1.23165790115497,2.38769992385815,0.000240238260717377,0.0586600054298664,244.174284540279,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.23165790115497
"Bleaching vs OA+Bleaching_12","Bleaching vs OA+Bleaching","Ofaveolata015856",NA,-1.02810202912134,NA,NA,-1.02810202912134,-5.01306936586792,"Direct",1.02810202912134,5.01306936586792,3.98496733674658,0.0937341770666719,9.70354968982636e-06,9659.7822511227,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-5.01306936586792
"Bleaching vs OA+Bleaching_13","Bleaching vs OA+Bleaching","Ofaveolata018465",NA,3.33419633956842,NA,NA,3.33419633956842,1.22992039389115,"Direct",3.33419633956842,1.22992039389115,2.10427594567727,0.000463237448037579,0.0588951600195975,127.138166979151,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,1.22992039389115
"Bleaching vs OA+Bleaching_14","Bleaching vs OA+Bleaching","Ofaveolata022145",NA,4.13885585897304,NA,NA,4.13885585897304,1.09447435996821,"Direct",4.13885585897304,1.09447435996821,3.04438149900483,7.26346989806306e-05,0.0804499243462024,1107.5963069339,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,1.09447435996821
"Bleaching vs OA+Bleaching_15","Bleaching vs OA+Bleaching","Ofaveolata025644",NA,-1.16471011699429,NA,NA,-1.16471011699429,-3.8546275487838,"Direct",1.16471011699429,3.8546275487838,2.68991743178951,0.0684368297209951,0.000139756640107224,489.685711308521,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.8546275487838
"Bleaching vs OA+Bleaching_16","Bleaching vs OA+Bleaching","Ofaveolata028816",NA,-3.62872172044744,"calcium ion binding",NA,-3.62872172044744,-1.22547486396054,"Direct",3.62872172044744,1.22547486396054,2.4032468564869,0.000235113885954976,0.0595011193742776,253.073607850078,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.22547486396054
"Bleaching vs OA+Bleaching_17","Bleaching vs OA+Bleaching","Ofaveolata029312",NA,-1.04585885328114,NA,NA,-1.04585885328114,-5.13664562123681,"Direct",1.04585885328114,5.13664562123681,4.09078676795567,0.0899789967851107,7.30052981203067e-06,12324.9954594847,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-5.13664562123681
"Bleaching vs OA+Bleaching_18","Bleaching vs OA+Bleaching","Ofaveolata030363",NA,-3.02814590579595,NA,NA,-3.02814590579595,-1.01263742276394,"Direct",3.02814590579595,1.01263742276394,2.01550848303201,0.000937247076020312,0.097132055030651,103.63548472521,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.01263742276394
"Bleaching vs OA+Bleaching_19","Bleaching vs OA+Bleaching","Ofaveolata030466",NA,3.21384745956288,NA,NA,3.21384745956288,1.21062039101403,"Direct",3.21384745956288,1.21062039101403,2.00322706854885,0.000611156648244868,0.061571482280835,100.745827534818,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,1.21062039101403
"Bleaching vs OA+Bleaching_20","Bleaching vs OA+Bleaching","Ofaveolata032009",NA,3.35039663957093,NA,NA,3.35039663957093,1.20534894336881,"Direct",3.35039663957093,1.20534894336881,2.14504769620212,0.00044627582388568,0.0623233883409233,139.652172502377,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,1.20534894336881
"Bleaching vs OA+Bleaching_21","Bleaching vs OA+Bleaching","Ofaveolata033144",NA,-1.03570670367375,"Homeodomain","Transcription",-1.03570670367375,-3.81540285879425,"Direct",1.03570670367375,3.81540285879425,2.77969615512049,0.0921071397883914,0.000152966785797932,602.138165536564,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,-3.81540285879425
"Bleaching vs OA+Bleaching_22","Bleaching vs OA+Bleaching","Ofaveolata033515",NA,1.03156601570595,"hypochlorous acid biosynthetic process",NA,1.03156601570595,3.09370206238583,"Direct",1.03156601570595,3.09370206238583,2.06213604667987,0.0929895153641862,0.000805931141882654,115.381464410176,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","OA + Bleaching >> Bleaching",2,2,1.3,100,3.09370206238583
"Bleaching vs OA+Bleaching_23","Bleaching vs OA+Bleaching","Ofaveolata035574",NA,-5.51604120639334,NA,NA,-5.51604120639334,-1.08229101052983,"Direct",5.51604120639334,1.08229101052983,4.43375019586351,3.04760581533028e-06,0.0827387564951092,27148.7723507125,"Bleaching","OA + Bleaching","lpv.CH_CC","lpv.LH_CC","discordant","Direct (discordant significance)","Bleaching >> OA + Bleaching",2,2,1.3,100,-1.08229101052983
